episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
74,-10.655095,0.109359,0.010114,0.990858,1699,0.009917,10,1.000000,1691,869,0.000585,0.395179,0.628633,0.000000,-723.241638,205.228622,0.000300
75,-9.130387,0.116724,0.014309,0.989534,1696,0.002276,10,1.000000,1710,850,0.021129,0.426745,0.662296,0.046875,-716.319580,176.115875,0.000300
76,-9.731200,0.119205,0.015764,0.988715,1797,0.005806,10,1.000000,1731,826,-0.009558,0.278942,0.528149,0.000000,-670.115967,215.069031,0.000300
77,-9.486864,0.109062,0.014710,0.986900,1667,0.005174,10,1.000000,1632,928,0.026038,0.545979,0.738904,0.000000,-688.300476,194.537430,0.000300
78,-8.730918,0.124810,0.015722,0.989320,1704,0.005560,10,1.000000,1677,883,0.035447,0.228564,0.482932,0.015625,-674.480652,180.641525,0.000300
79,-9.176572,0.122732,0.009945,0.990737,1689,0.004456,10,1.000000,1648,912,0.022528,0.235913,0.487176,0.011719,-671.299500,180.510986,0.000300
80,-10.764160,0.098846,0.014866,0.987356,1697,0.004316,10,1.000000,1696,861,0.024239,0.193906,0.440347,0.000000,-685.604004,197.556122,0.000300
81,-9.031430,0.117910,0.009244,0.992327,1738,0.004306,10,1.000000,1704,856,0.010925,0.101339,0.318337,0.000000,-645.191284,198.735931,0.000300
82,-9.704862,0.112892,0.015678,0.993748,1716,0.003894,10,1.000000,1668,892,0.010710,0.165090,0.406466,0.003906,-653.372620,204.227020,0.000300
83,-10.081900,0.098986,0.009107,0.995334,1693,0.003091,10,1.000000,1693,866,0.031993,0.153497,0.392014,0.007812,-676.413269,189.156754,0.000300
84,-9.113686,0.119829,0.017156,0.982340,1668,0.002904,10,1.000000,1646,914,0.019749,0.203911,0.451566,0.000000,-673.071838,189.566330,0.000300
85,-8.737899,0.128414,0.013255,0.991602,1657,0.003784,10,1.000000,1645,906,0.046254,0.239752,0.489957,0.003920,-699.567993,168.982239,0.000300
86,-8.411064,0.139883,0.014632,0.988228,1701,0.004767,10,1.000000,1721,839,0.002302,0.081772,0.285957,0.000000,-635.557739,199.862213,0.000300
87,-10.661818,0.106906,0.012406,0.989406,1730,0.003856,10,1.000000,1688,872,0.003686,0.372268,0.610138,0.000000,-654.826965,237.180420,0.000300
88,-9.267161,0.121605,0.014503,0.989064,1737,0.003378,10,1.000000,1705,855,0.004336,0.108064,0.328731,0.000000,-634.422180,209.442032,0.000300
