episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
70,-2.672864,0.362837,0.097121,0.987570,303,0.627215,10,1.000000,1981,554,0.099320,1.038702,1.062297,0.054688,-143.688339,36.545582,0.000100
71,-1.700883,0.463425,0.083864,0.983905,299,0.661536,10,1.000000,1947,583,0.086068,0.471141,0.745721,0.031250,-136.913773,21.896412,0.000100
72,-1.690979,0.476214,0.077464,0.987614,293,0.706659,10,1.000000,1914,615,0.166752,0.419927,0.654535,0.023438,-133.242920,27.097267,0.000100
73,-1.830038,0.441881,0.088751,0.983037,292,0.634205,10,1.000000,1988,544,0.029309,0.690633,0.868328,0.062500,-134.804321,29.094923,0.000100
74,-1.614745,0.471529,0.081620,0.978141,302,0.652461,10,1.000000,1978,544,0.049691,0.516425,0.739389,0.039062,-130.511841,27.831629,0.000100
75,-1.511875,0.467611,0.081191,0.974181,302,0.632001,10,1.000000,1954,585,0.010735,0.608909,0.802570,0.046875,-128.627106,26.025133,0.000100
76,-1.490387,0.469376,0.081812,0.981536,291,0.671828,10,1.000000,1968,564,0.087032,0.395303,0.642962,0.023438,-126.002686,25.184767,0.000100
77,-1.476680,0.491329,0.080290,0.991706,298,0.638404,10,1.000000,1938,583,0.074965,0.417275,0.652327,0.024390,-115.951492,24.629957,0.000100
78,-1.650730,0.453333,0.080874,0.988085,301,0.556410,10,1.000000,1930,599,0.095536,0.541126,0.746842,0.039062,-112.960739,25.363195,0.000100
79,-2.851207,0.324320,0.099987,0.982119,298,0.614902,10,1.000000,1892,629,0.070931,0.918588,0.970798,0.039062,-135.178452,36.223087,0.000100
80,-1.908193,0.410028,0.087592,0.980955,308,0.625804,10,1.000000,1936,598,0.144309,0.585036,0.806488,0.039062,-135.384415,29.076544,0.000100
81,-2.308137,0.349484,0.096181,0.989300,298,0.594982,10,1.000000,1961,572,0.184097,0.416553,0.686684,0.015625,-142.470978,26.824146,0.000100
82,-1.764627,0.429386,0.086730,0.982956,300,0.577005,10,1.000000,1929,606,0.058013,0.689805,0.899574,0.054688,-141.913879,26.305136,0.000100
83,-1.712035,0.452072,0.081271,0.985024,295,0.574827,10,1.000000,1968,566,0.080721,0.554318,0.766417,0.039062,-137.250732,28.865404,0.000100
84,-1.842153,0.431543,0.082307,0.981576,294,0.648787,10,1.000000,1917,624,0.059128,0.758113,0.909072,0.054688,-137.715454,32.262619,0.000100
85,-1.527901,0.490236,0.071671,0.990926,301,0.623406,10,1.000000,1953,574,0.041459,0.424469,0.660351,0.007812,-130.935318,28.675598,0.000100
86,-2.234725,0.378878,0.090078,0.983884,301,0.607834,10,1.000000,1992,543,0.007311,0.857071,0.938165,0.054688,-128.731873,33.039333,0.000100
87,-1.867617,0.432114,0.076862,0.980032,298,0.711762,10,1.000000,1934,590,0.100719,0.441865,0.696685,0.023438,-132.369400,30.377846,0.000100
88,-1.998292,0.384977,0.087953,0.982641,301,0.654928,10,1.000000,1910,620,0.058446,0.626524,0.819043,0.039062,-128.702362,28.063896,0.000100
89,-1.951180,0.416267,0.083716,0.988832,302,0.675697,10,1.000000,1916,624,0.168835,0.571844,0.775568,0.046875,-134.028488,29.638708,0.000100
90,-2.271340,0.379512,0.090120,0.985453,295,0.689697,10,1.000000,1857,658,0.132866,0.719491,0.885164,0.070175,-139.279449,29.290747,0.000100
91,-2.243174,0.338108,0.092518,0.967844,296,0.644094,10,1.000000,1977,561,0.135577,0.750625,0.949690,0.054688,-149.750183,28.818991,0.000100
92,-1.446674,0.488703,0.073737,0.990229,292,0.678446,10,1.000000,1872,670,0.128353,0.679526,0.898023,0.054688,-139.339844,27.499899,0.000100
93,-2.241825,0.349515,0.093130,0.983031,309,0.679913,10,1.000000,1907,631,0.038861,0.739702,0.911553,0.070312,-145.865143,29.020241,0.000100
94,-2.481823,0.347513,0.094431,0.980622,296,0.633256,10,1.000000,1961,568,0.036498,0.937744,1.032422,0.070312,-153.098907,33.763969,0.000100
95,-2.403601,0.334715,0.098086,0.984715,304,0.632845,10,1.000000,1939,596,0.144711,0.618195,0.794403,0.039062,-156.727203,33.022411,0.000100
96,-2.053150,0.397656,0.088186,0.980998,300,0.665928,10,1.000000,1886,644,0.088199,0.279647,0.541873,0.007812,-158.967194,25.647696,0.000100
97,-1.758427,0.430971,0.079540,0.982739,292,0.598368,10,1.000000,1934,593,0.015467,0.766677,0.951496,0.070312,-153.389267,28.958952,0.000100
98,-2.357956,0.378387,0.092540,0.985843,303,0.581375,10,1.000000,1925,614,0.240971,1.271108,1.179255,0.094488,-159.584946,38.986111,0.000100
99,-1.985432,0.379451,0.091956,0.975522,306,0.645776,10,1.000000,1931,602,0.037868,1.133203,1.150483,0.093750,-155.686157,33.294979,0.000100
100,-2.121834,0.391573,0.085786,0.980928,297,0.658287,10,1.000000,1916,626,0.092059,1.233334,1.196950,0.109375,-160.058960,35.569393,0.000100
101,-1.727468,0.461364,0.078402,0.989741,298,0.600017,10,1.000000,1923,620,0.084281,0.805177,0.918424,0.054688,-155.249481,33.777950,0.000100
102,-1.783719,0.416992,0.086502,0.989165,305,0.594455,10,1.000000,1939,592,0.001218,0.700981,0.906040,0.062500,-150.329178,30.391327,0.000100
103,-2.519040,0.328689,0.097696,0.988232,293,0.642194,10,1.000000,1906,628,0.005143,0.841854,1.006271,0.054688,-161.094940,31.614481,0.000100
104,-2.889255,0.267253,0.109298,0.988986,295,0.665183,10,1.000000,1928,603,0.058043,0.677037,0.855116,0.054688,-172.738373,31.893858,0.000100
105,-1.945572,0.398763,0.083942,0.985746,299,0.643160,10,1.000000,1922,608,0.058972,0.955098,1.050951,0.062500,-171.126678,36.692123,0.000100
106,-2.239968,0.351277,0.091554,0.986866,297,0.648212,10,1.000000,1923,617,0.099126,0.683438,0.886022,0.046875,-171.980225,35.013535,0.000100
107,-2.379404,0.328028,0.095905,0.981646,295,0.659000,10,1.000000,1899,645,0.159471,0.755155,0.887917,0.070312,-170.892914,38.029079,0.000100
108,-1.921977,0.397410,0.083264,0.983617,293,0.625393,10,1.000000,1922,615,0.142819,0.601122,0.860203,0.039062,-158.602539,37.928558,0.000100
109,-1.952673,0.380058,0.088321,0.976097,297,0.696342,10,1.000000,1887,645,0.023702,0.573015,0.780517,0.023438,-173.185135,38.442146,0.000100
110,-1.389325,0.501985,0.075410,0.992357,292,0.619350,10,1.000000,1985,551,0.064767,0.750976,0.922220,0.046875,-150.603928,30.521194,0.000100
111,-3.029003,0.321826,0.094994,0.977035,292,0.675864,10,1.000000,1893,645,0.099765,1.576090,1.388937,0.085938,-166.239380,45.503590,0.000100
112,-2.202795,0.338112,0.101307,0.978130,296,0.664009,10,1.000000,1892,641,0.138130,0.352770,0.594044,0.007812,-165.679138,30.214598,0.000100
113,-2.747736,0.291480,0.098790,0.982307,300,0.649489,10,1.000000,1910,627,0.151359,0.488137,0.729811,0.023438,-176.680222,33.832314,0.000100
114,-1.931094,0.391601,0.091098,0.981612,307,0.676286,10,1.000000,1858,673,0.067874,0.866876,1.011565,0.070312,-164.929794,32.926170,0.000100
115,-2.411273,0.334278,0.097099,0.972136,305,0.655483,10,1.000000,1939,604,0.002802,0.781018,0.907950,0.078125,-176.572968,35.665672,0.000100
116,-1.585185,0.450045,0.075155,0.983172,294,0.686498,10,1.000000,1869,668,0.020801,0.494449,0.749401,0.054688,-164.569168,29.846210,0.000100
117,-2.524419,0.326288,0.099084,0.983751,296,0.628297,10,1.000000,1885,660,0.117546,0.948983,1.068099,0.062500,-169.393402,33.627308,0.000100
118,-1.836808,0.427907,0.080978,0.976934,305,0.641868,10,1.000000,1900,640,0.066733,1.001186,1.050701,0.070312,-158.954956,36.681835,0.000100
119,-2.234220,0.352041,0.094742,0.981380,298,0.564584,10,1.000000,1939,606,0.106643,0.889188,0.990673,0.039062,-164.968567,37.992943,0.000100
120,-3.227327,0.247279,0.108744,0.985789,300,0.556823,10,1.000000,1853,689,0.155444,0.921462,1.029754,0.070312,-189.182281,39.100986,0.000100
121,-2.056471,0.392878,0.088298,0.979143,302,0.530636,10,1.000000,1932,615,0.055935,0.955823,1.045412,0.070312,-181.016403,37.750973,0.000100
122,-1.735437,0.406861,0.083107,0.982195,296,0.534242,10,1.000000,1899,647,0.019615,1.047421,1.131853,0.078125,-171.219971,33.186680,0.000100
123,-1.542926,0.445031,0.079548,0.984594,297,0.566561,10,1.000000,1890,650,0.154275,0.540336,0.788614,0.031250,-158.971558,29.090059,0.000100
124,-2.255958,0.333449,0.096247,0.995312,304,0.517988,10,1.000000,1888,649,0.097361,0.626843,0.845411,0.046875,-157.022217,31.287949,0.000100
125,-1.990546,0.391036,0.080385,0.983612,299,0.494347,10,1.000000,1892,648,0.103772,0.492101,0.732650,0.023438,-156.438644,33.075516,0.000100
126,-2.428973,0.358303,0.082432,0.989641,296,0.545732,10,1.000000,1870,677,0.052937,1.190213,1.175925,0.078125,-164.185028,37.647579,0.000100
127,-2.634164,0.305543,0.101416,0.982935,298,0.545731,10,1.000000,1791,748,0.089192,1.029720,1.097821,0.055118,-166.639999,36.516628,0.000100
128,-2.916125,0.296625,0.094214,0.972975,297,0.600899,10,1.000000,1871,669,0.074333,1.472805,1.351402,0.093750,-176.782196,39.078339,0.000100
129,-1.548263,0.443746,0.075929,0.982241,295,0.546950,10,1.000000,1922,623,0.098771,0.561847,0.813617,0.046875,-156.296722,32.618950,0.000100
130,-2.336780,0.326783,0.092731,0.993453,304,0.568748,10,1.000000,1911,632,0.064514,0.853035,1.032354,0.070312,-166.101837,31.773899,0.000100
131,-2.449794,0.344355,0.092292,0.985067,296,0.596494,10,1.000000,1874,663,0.124591,0.689240,0.891552,0.046875,-170.314087,30.188469,0.000100
132,-2.139639,0.352853,0.086581,0.976460,299,0.553637,10,1.000000,1932,605,0.069566,0.789289,1.002040,0.054688,-168.627884,32.511478,0.000100
133,-2.276933,0.317349,0.097860,0.973160,304,0.520995,10,1.000000,1903,639,0.081268,0.722349,0.927580,0.046875,-169.096695,31.168221,0.000100
134,-2.212372,0.370549,0.090142,0.980077,304,0.574325,10,1.000000,1915,630,0.123173,0.963806,1.087956,0.046875,-169.168259,36.263882,0.000100
135,-3.197088,0.243862,0.108171,0.982504,297,0.571986,10,1.000000,1880,656,0.085660,0.997080,1.135984,0.070312,-183.936615,35.329727,0.000100
136,-2.351361,0.335824,0.093656,0.979422,296,0.559379,10,1.000000,1896,649,-0.040554,1.204400,1.182000,0.101562,-184.752533,39.746006,0.000100
137,-2.985690,0.257075,0.100774,0.985131,305,0.596493,10,1.000000,1899,645,0.119213,0.739866,0.904293,0.039062,-199.344910,40.323124,0.000100
138,-2.567985,0.313380,0.096712,0.982085,294,0.581025,10,1.000000,1930,612,0.150672,1.003756,1.110230,0.031250,-184.092590,41.422016,0.000100
139,-2.552936,0.305703,0.099622,0.970515,300,0.630945,10,1.000000,1894,649,0.131273,0.885490,0.963642,0.023438,-189.097412,48.547596,0.000100
140,-2.570390,0.302910,0.100070,0.976544,298,0.620728,10,1.000000,1890,641,0.095765,1.073213,1.183502,0.062500,-192.633636,40.598858,0.000100
141,-2.420536,0.341624,0.090984,0.983889,303,0.597225,10,1.000000,1906,629,0.049106,0.751691,0.952077,0.046875,-190.722672,38.964394,0.000100
142,-2.851919,0.282880,0.096608,0.984341,307,0.603531,10,1.000000,1868,677,0.097545,0.949779,1.072930,0.062500,-188.464523,37.532894,0.000100
143,-2.387388,0.293352,0.104915,0.987292,298,0.595508,10,1.000000,1879,660,-0.020831,0.921593,1.086222,0.062500,-190.334961,34.555222,0.000100
144,-3.915024,0.186256,0.114784,0.983599,297,0.611417,10,1.000000,1816,722,0.082435,1.002649,1.214597,0.048000,-214.126663,39.146622,0.000100
145,-3.194548,0.258059,0.110133,0.977437,304,0.593687,10,1.000000,1844,686,0.065134,1.708511,1.462469,0.101695,-225.386444,50.737686,0.000100
146,-2.349087,0.326568,0.089991,0.982506,296,0.556805,10,1.000000,1866,666,0.112013,0.691292,0.888598,0.031250,-215.572906,40.254627,0.000100
147,-3.405983,0.227180,0.109462,0.976397,301,0.536918,10,1.000000,1841,705,0.104585,1.690596,1.537088,0.093750,-227.316727,48.184109,0.000100
148,-2.391533,0.335007,0.085984,0.978456,304,0.565183,10,1.000000,1872,668,0.017495,1.299260,1.395396,0.062500,-212.749664,43.491596,0.000100
149,-2.248130,0.349283,0.088947,0.985538,302,0.579810,10,1.000000,1890,656,0.010977,1.017871,1.143318,0.070312,-207.153854,39.469761,0.000100
150,-2.541800,0.272647,0.102887,0.980828,299,0.552652,10,1.000000,1882,663,0.072593,0.791094,0.971083,0.046875,-194.060822,36.770905,0.000100
151,-1.917942,0.364112,0.083498,0.975099,301,0.581956,10,1.000000,1862,686,0.125474,0.934089,1.079373,0.054688,-184.752197,37.148518,0.000100
152,-1.849072,0.384715,0.085381,0.979015,295,0.538388,10,1.000000,1893,655,0.124134,0.441426,0.701512,0.046875,-171.905731,31.639641,0.000100
153,-2.536327,0.283112,0.100574,0.985277,298,0.559906,10,1.000000,1903,643,0.069602,0.671381,0.894276,0.062500,-177.492599,33.130337,0.000100
154,-3.246559,0.230980,0.109489,0.988404,305,0.595935,10,1.000000,1843,702,0.174348,1.000833,1.063363,0.070866,-188.561371,39.554859,0.000100
155,-1.822734,0.380929,0.080997,0.970161,295,0.554388,10,1.000000,1864,667,0.047878,0.933673,1.046944,0.078125,-179.735580,36.136806,0.000100
156,-2.398056,0.303580,0.088333,0.978885,300,0.585916,10,1.000000,1861,681,0.063184,0.920722,1.060903,0.062500,-183.384140,36.176353,0.000100
157,-1.710739,0.401634,0.078585,0.976900,298,0.572287,10,1.000000,1811,735,0.151626,0.524675,0.833272,0.039062,-165.770020,30.926617,0.000100
158,-2.278277,0.333629,0.089646,0.973812,302,0.523040,10,1.000000,1869,675,-0.013654,0.774003,0.933350,0.054688,-170.615326,39.062588,0.000100
159,-2.116006,0.343617,0.085385,0.989185,304,0.524500,10,1.000000,1859,678,0.068055,0.869458,1.033554,0.054688,-171.673172,36.339912,0.000100
160,-2.044604,0.358994,0.084507,0.986883,302,0.558723,10,1.000000,1832,711,0.063148,0.903387,1.017860,0.085938,-166.637726,34.590279,0.000100
161,-2.402894,0.316399,0.090002,0.971726,292,0.553792,10,1.000000,1853,688,0.094898,0.416735,0.646118,0.007812,-159.106186,37.111820,0.000100
162,-2.669814,0.282274,0.096499,0.984834,300,0.530553,10,1.000000,1811,732,-0.020566,1.615124,1.428293,0.132812,-186.474564,43.093494,0.000100
163,-2.837191,0.291369,0.097542,0.982947,296,0.540516,10,1.000000,1860,683,0.094219,1.032251,1.164272,0.070312,-189.164658,42.372814,0.000100
164,-1.944775,0.368656,0.088030,0.983177,304,0.551158,10,1.000000,1843,694,0.074634,0.617815,0.826253,0.052632,-173.304474,35.351189,0.000100
165,-1.829166,0.375544,0.083565,0.976739,304,0.580718,10,1.000000,1827,718,0.003683,0.635074,0.847952,0.054688,-157.712265,31.740944,0.000100
166,-3.416597,0.229155,0.102249,0.989091,300,0.577471,10,1.000000,1856,689,0.044217,1.297337,1.281493,0.085938,-191.939728,41.796894,0.000100
167,-3.589461,0.225777,0.115588,0.984811,299,0.578845,10,1.000000,1779,767,0.068020,0.986930,1.095876,0.054688,-204.446854,40.957207,0.000100
168,-2.478030,0.316314,0.090654,0.978575,297,0.536534,10,1.000000,1832,714,0.099537,1.097109,1.218031,0.070312,-204.069458,43.234787,0.000100
169,-2.380205,0.305939,0.093171,0.986003,300,0.583746,10,1.000000,1828,715,0.061750,0.929748,1.020667,0.062500,-199.197754,40.000507,0.000100
170,-2.924641,0.269872,0.100327,0.966765,305,0.531802,10,1.000000,1784,764,0.124889,1.100790,1.123361,0.078125,-211.870117,52.661572,0.000100
171,-3.193208,0.268547,0.098692,0.982286,305,0.567227,10,1.000000,1820,725,0.108399,1.257601,1.369643,0.062500,-232.753586,49.657406,0.000100
172,-2.688191,0.259375,0.103808,0.984889,300,0.534894,10,1.000000,1815,723,0.106794,0.821227,1.013590,0.046875,-224.444489,46.419205,0.000100
173,-2.666082,0.288709,0.097492,0.983627,300,0.594748,10,1.000000,1798,743,0.056780,1.224885,1.276210,0.046875,-224.859573,51.417038,0.000100
174,-3.281999,0.210437,0.110450,0.984438,295,0.591089,10,1.000000,1839,702,0.103900,1.313855,1.235424,0.093750,-246.389938,52.367687,0.000100
175,-2.207746,0.322373,0.095259,0.983686,296,0.606152,10,1.000000,1834,713,0.096010,0.962867,1.034073,0.078125,-223.505569,46.524429,0.000100
176,-2.704755,0.257456,0.103987,0.979455,306,0.588750,10,1.000000,1778,765,0.048500,1.328343,1.360499,0.085938,-212.578781,41.346127,0.000100
