episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
41,-5.374238,0.506312,0.018486,0.991299,1544,0.011553,10,1.000000,1671,889,0.042544,0.817000,1.038743,0.054688,-435.860046,76.670944,0.000267
42,-5.422825,0.534208,0.013550,0.983604,1624,0.009624,10,1.000000,1735,825,0.041547,0.816465,1.047262,0.058594,-433.398743,77.858238,0.000294
43,-5.597061,0.481430,0.015141,0.982130,1562,0.014044,10,1.000000,1705,855,0.040572,0.830473,1.067047,0.058594,-436.402191,78.401009,0.000300
44,-5.600147,0.548240,0.019144,0.990423,1729,0.011298,10,1.000000,1809,751,0.043091,0.833474,1.066597,0.058594,-442.445557,80.814896,0.000300
45,-5.292688,0.514685,0.016068,0.981397,1535,0.011320,10,1.000000,1654,906,0.041862,0.829872,1.062188,0.058594,-440.393890,81.012566,0.000300
46,-5.706907,0.481633,0.013750,0.986150,1637,0.019100,10,1.000000,1719,841,0.040838,0.844664,1.070099,0.058594,-447.315125,81.670174,0.000300
47,-5.765037,0.526900,0.014503,0.986741,1672,0.010632,10,1.000000,1760,800,0.044641,0.838866,1.060301,0.058594,-452.408508,79.937531,0.000300
48,-5.722309,0.517545,0.010854,0.991858,1679,0.017222,10,1.000000,1723,837,0.042252,0.801471,1.041524,0.054688,-454.169586,79.082870,0.000300
49,-5.871437,0.503130,0.013040,0.984135,1617,0.018436,10,1.000000,1702,858,0.039763,0.843744,1.057687,0.057031,-455.099121,80.326294,0.000300
50,-5.794462,0.481330,0.012909,0.985834,1661,0.017879,10,1.000000,1733,827,0.040010,0.791295,1.019446,0.054688,-456.617432,82.781181,0.000300
51,-5.729629,0.505319,0.011239,0.980740,1620,0.013180,10,1.000000,1694,866,0.043310,0.789476,1.024816,0.058594,-456.885071,82.126213,0.000300
52,-5.832865,0.469466,0.010863,0.991184,1661,0.017210,10,1.000000,1730,830,0.043913,0.506001,0.792595,0.039062,-451.048584,87.265800,0.000300
53,-5.767629,0.505043,0.016802,0.984276,1653,0.015135,10,1.000000,1744,816,0.050330,0.608509,0.866485,0.045313,-458.048157,95.040138,0.000300
54,-6.333835,0.474861,0.016998,0.991541,1616,0.020944,10,1.000000,1697,863,0.029093,0.352544,0.619338,0.026172,-479.111725,98.514931,0.000300
55,-5.560427,0.509486,0.015772,0.988553,1632,0.013946,10,1.000000,1734,826,0.026595,0.534385,0.734576,0.019531,-482.370667,107.011391,0.000300
56,-5.572332,0.499917,0.011649,0.992901,1605,0.019865,10,1.000000,1705,855,0.035409,0.615562,0.786708,0.011719,-448.948059,116.077309,0.000300
57,-5.482792,0.514847,0.016089,0.980772,1656,0.015002,10,1.000000,1761,799,0.027819,0.696697,0.835186,0.043359,-452.831390,114.824280,0.000300
58,-5.710715,0.486274,0.015586,0.991973,1637,0.016185,10,1.000000,1728,832,0.018541,0.210916,0.462697,0.015625,-414.277191,120.265175,0.000300
59,-6.152308,0.489015,0.014611,0.991284,1629,0.011739,10,1.000000,1696,864,0.019594,0.245004,0.496721,0.011719,-410.604156,110.091553,0.000300
60,-5.849574,0.495118,0.011832,0.990356,1693,0.015795,10,1.000000,1756,804,0.018659,0.171191,0.414632,0.007812,-395.414856,100.485077,0.000300
61,-5.758281,0.505944,0.019427,0.989988,1700,0.012147,10,1.000000,1765,795,0.038067,0.204108,0.454772,0.019531,-404.396759,96.533089,0.000300
62,-5.983425,0.456505,0.018275,0.987157,1689,0.012986,10,1.000000,1748,812,0.033994,0.300468,0.548150,0.000000,-407.208710,104.130836,0.000300
63,-5.687482,0.509994,0.012801,0.990674,1612,0.011054,10,1.000000,1690,870,0.014602,0.180996,0.425436,0.000000,-401.860657,113.696510,0.000300
64,-5.339485,0.539796,0.012979,0.987513,1603,0.007081,10,1.000000,1715,844,-0.003780,0.105147,0.324282,0.003517,-398.104492,109.850365,0.000300
65,-5.495614,0.505738,0.011255,0.988771,1659,0.006858,10,1.000000,1714,846,0.017542,0.103850,0.322257,0.000000,-391.815186,110.456635,0.000300
66,-6.002220,0.507295,0.020863,0.990299,1690,0.009970,10,1.000000,1737,823,0.006393,0.142952,0.378090,0.000000,-388.136658,112.493103,0.000300
67,-5.766709,0.497519,0.007900,0.988327,1703,0.008250,10,1.000000,1754,806,0.011112,0.155005,0.393706,0.000000,-380.674744,108.571846,0.000300
68,-5.803647,0.519927,0.020232,0.994218,1653,0.006760,10,1.000000,1713,847,0.034455,0.106860,0.326894,0.000000,-388.258667,103.522827,0.000300
69,-5.421542,0.504737,0.016504,0.986396,1583,0.008343,10,1.000000,1638,922,0.040281,0.209597,0.459449,0.011719,-407.012024,98.379906,0.000300
70,-6.013535,0.485819,0.018522,0.986114,1642,0.007083,10,1.000000,1708,852,0.033692,0.233123,0.485673,0.011719,-422.944427,104.509796,0.000300
71,-5.821691,0.482591,0.013813,0.994174,1672,0.004826,10,1.000000,1718,842,0.040372,0.399281,0.634770,0.015625,-425.167145,108.965569,0.000300
72,-5.720440,0.480311,0.019748,0.989444,1533,0.007584,10,1.000000,1651,909,0.043367,1.701280,1.400281,0.175781,-475.473938,95.257111,0.000300
73,-5.568576,0.505166,0.011174,0.989411,1603,0.007102,10,1.000000,1647,913,0.004556,0.335087,0.578878,0.003906,-419.240326,130.100708,0.000300
74,-5.489501,0.496162,0.017525,0.993938,1594,0.006629,10,1.000000,1702,858,0.003859,2.162182,1.539859,0.234375,-421.127991,128.783646,0.000300
75,-5.680489,0.478746,0.013391,0.989973,1626,0.009420,10,1.000000,1678,882,0.003344,0.274477,0.523910,0.003906,-372.157135,133.297897,0.000300
76,-5.631659,0.523458,0.013028,0.990561,1698,0.007033,10,1.000000,1747,813,0.001095,0.220560,0.473118,0.015625,-370.612885,112.503227,0.000300
77,-5.691148,0.491137,0.009869,0.988346,1672,0.008599,10,1.000000,1741,819,0.025576,0.282745,0.545237,0.023438,-396.039856,91.720436,0.000300
78,-5.788218,0.437459,0.016686,0.983062,1590,0.004610,10,1.000000,1706,854,0.038465,0.292959,0.549949,0.019531,-402.935913,85.176537,0.000300
79,-5.635954,0.489128,0.012524,0.990065,1656,0.008097,10,1.000000,1692,868,0.036848,0.267068,0.517541,0.007812,-393.485840,93.781059,0.000300
80,-5.822362,0.502907,0.015080,0.990459,1709,0.008550,10,1.000000,1749,811,0.031933,0.207093,0.455093,0.003906,-389.496063,100.401718,0.000300
81,-5.642050,0.530693,0.015077,0.988220,1718,0.008456,10,1.000000,1775,785,0.013779,0.191994,0.438171,0.000000,-380.747986,104.776497,0.000300
82,-5.571503,0.490174,0.016242,0.994356,1553,0.005978,10,1.000000,1661,899,0.037867,0.109824,0.331398,0.000000,-398.089539,99.592026,0.000300
83,-5.680074,0.519302,0.011849,0.990487,1693,0.003145,10,1.000000,1732,828,0.017506,0.257220,0.507168,0.000000,-391.745056,113.052155,0.000300
84,-5.709194,0.481806,0.012859,0.980426,1630,0.006661,10,1.000000,1662,898,0.012010,0.642490,0.802986,0.035156,-397.701996,114.783737,0.000300
85,-5.532664,0.516844,0.012074,0.993685,1621,0.007072,10,1.000000,1724,836,0.032763,0.152039,0.389922,0.000000,-430.307678,102.434677,0.000300
86,-5.821055,0.499238,0.016736,0.985227,1637,0.005102,10,1.000000,1723,827,0.024286,0.091042,0.301731,0.000000,-431.127167,111.747955,0.000300
87,-5.693967,0.506143,0.015933,0.991242,1621,0.006740,10,1.000000,1704,856,0.015194,0.483996,0.697286,0.039062,-443.447449,115.581100,0.000300
88,-5.922565,0.500439,0.010658,0.986817,1724,0.006423,10,1.000000,1769,791,-0.002188,0.135194,0.367688,0.000000,-423.009949,138.394516,0.000300
89,-5.776070,0.492221,0.015721,0.992792,1638,0.006512,10,1.000000,1707,853,0.025451,0.138128,0.371667,0.003906,-445.913635,126.298576,0.000300
90,-5.655124,0.535927,0.015748,0.994647,1704,0.005887,10,1.000000,1758,802,0.047853,0.329895,0.575079,0.007812,-456.064880,112.913628,0.000300
91,-5.765755,0.504933,0.014691,0.989964,1663,0.004674,10,1.000000,1717,843,0.038454,0.373612,0.611238,0.000000,-439.112305,117.035378,0.000300
92,-5.990415,0.474692,0.020066,0.984737,1589,0.005231,10,1.000000,1666,894,0.022738,0.174172,0.417339,0.000000,-435.630798,124.786324,0.000300
93,-5.605862,0.506835,0.012913,0.987443,1616,0.006191,10,1.000000,1673,887,0.050373,0.303249,0.550680,0.000000,-443.971283,114.535988,0.000300
94,-5.731213,0.485993,0.016141,0.990049,1674,0.006655,10,1.000000,1715,845,0.011869,0.252199,0.502195,0.000000,-420.871277,126.954613,0.000300
95,-5.586982,0.508345,0.016534,0.987792,1655,0.006709,10,1.000000,1705,855,0.005825,0.221801,0.470958,0.000000,-400.772430,124.581711,0.000300
96,-5.612951,0.548602,0.015384,0.990273,1716,0.005168,10,1.000000,1789,771,-0.001109,0.373536,0.612143,0.015625,-370.382904,119.989235,0.000300
97,-5.461232,0.515812,0.010618,0.991278,1585,0.005303,10,1.000000,1653,907,0.035760,0.143363,0.379274,0.007812,-391.020447,90.158447,0.000300
98,-5.481252,0.489291,0.014526,0.992980,1548,0.002384,10,1.000000,1644,916,0.045697,0.374161,0.611687,0.000000,-409.694000,92.808266,0.000300
99,-5.742587,0.494206,0.013854,0.991273,1651,0.005620,10,1.000000,1729,831,-0.002293,0.661730,0.813470,0.003906,-389.956573,129.787247,0.000300
100,-5.380553,0.523944,0.016774,0.993798,1603,0.004844,10,1.000000,1742,818,-0.005580,1.301595,1.164641,0.151172,-401.969727,133.570709,0.000300
101,-5.719660,0.508475,0.011691,0.990940,1693,0.002533,10,1.000000,1770,790,-0.000067,0.912406,0.957370,0.093750,-368.193939,139.869186,0.000300
102,-5.698709,0.511854,0.012580,0.987269,1659,0.001128,10,1.000000,1732,828,-0.000037,0.146543,0.382810,0.000000,-384.470490,131.923523,0.000300
103,-5.381536,0.526779,0.017373,0.988713,1617,0.007672,10,1.000000,1671,889,0.023908,0.179446,0.425098,0.015625,-399.316711,116.085197,0.000300
104,-5.566561,0.498641,0.013751,0.983184,1614,0.004954,10,1.000000,1675,885,0.016118,0.373015,0.625422,0.031250,-383.518646,103.595604,0.000300
105,-6.145764,0.482417,0.019075,0.991127,1627,0.006074,10,1.000000,1709,851,0.027498,0.258173,0.516350,0.019531,-402.900848,98.603928,0.000300
106,-5.892868,0.489407,0.015102,0.992634,1608,0.005376,10,1.000000,1674,886,0.027377,0.223173,0.478750,0.019531,-394.414307,99.289322,0.000300
107,-5.806949,0.512993,0.018415,0.986181,1748,0.005962,10,1.000000,1797,763,0.007038,0.230136,0.481562,0.015625,-383.793549,102.991203,0.000300
108,-5.774635,0.479930,0.013383,0.990243,1619,0.003964,10,1.000000,1671,889,0.033063,0.134366,0.368104,0.011719,-406.772034,93.195343,0.000300
109,-5.950392,0.516478,0.010586,0.990064,1750,0.002402,10,1.000000,1768,792,0.006009,0.480714,0.693485,0.007812,-381.805603,111.759682,0.000300
110,-5.430837,0.485117,0.015636,0.991119,1514,0.005142,10,1.000000,1610,950,0.043766,0.956605,0.994735,0.093750,-436.874756,85.296799,0.000300
111,-5.647405,0.529381,0.015357,0.992068,1687,0.003318,10,1.000000,1722,779,-0.000561,0.282412,0.531425,0.000000,-357.244598,127.407906,0.000300
112,-5.416196,0.539695,0.018396,0.990145,1657,0.007639,10,1.000000,1720,840,0.001666,0.187818,0.433379,0.000000,-377.313568,114.431450,0.000300
113,-6.189318,0.480120,0.014884,0.993502,1637,0.002568,10,1.000000,1693,851,0.010568,0.410677,0.644131,0.019654,-373.655151,106.592743,0.000300
114,-5.389150,0.500624,0.012852,0.990500,1550,0.004861,10,1.000000,1624,936,0.049580,0.206543,0.461119,0.019531,-396.349731,95.005554,0.000300
115,-5.946064,0.534679,0.017422,0.994072,1798,0.002484,10,1.000000,1864,696,0.022928,0.318940,0.573611,0.023438,-385.650879,96.913559,0.000300
116,-5.671094,0.517676,0.013262,0.989957,1658,0.000598,10,1.000000,1735,825,0.051111,0.555269,0.745166,0.003906,-416.785309,98.252144,0.000300
117,-5.879283,0.516719,0.013849,0.990345,1729,0.002743,10,1.000000,1763,797,0.020729,0.610627,0.790370,0.031250,-387.878723,104.712692,0.000300
118,-7.123417,0.420406,0.020308,0.989330,1716,0.002195,10,1.000000,1755,801,0.007528,0.357932,0.598460,0.011737,-428.038818,110.109428,0.000300
119,-5.770444,0.500744,0.013286,0.990187,1720,0.004760,10,1.000000,1799,761,0.046616,0.329806,0.579275,0.023438,-429.382477,107.786339,0.000300
120,-5.637658,0.466109,0.018954,0.989552,1566,0.004584,10,1.000000,1622,917,0.037287,0.500834,0.708614,0.028751,-477.308685,94.856918,0.000300
121,-5.956404,0.451361,0.012503,0.986771,1674,0.003721,10,1.000000,1709,851,0.029187,0.238206,0.488985,0.007812,-445.379303,123.235657,0.000300
122,-5.743654,0.508531,0.008383,0.989031,1693,0.003605,10,1.000000,1730,830,0.017710,0.413704,0.643198,0.000000,-432.499939,128.038559,0.000300
123,-5.702308,0.455745,0.010816,0.986688,1593,0.005626,10,1.000000,1697,863,0.021968,1.059772,1.035398,0.126953,-474.890320,106.988068,0.000300
124,-5.349325,0.512432,0.014221,0.990040,1524,0.006376,10,1.000000,1619,941,0.034579,0.080956,0.284528,0.000000,-440.212006,123.736633,0.000300
125,-5.587746,0.543767,0.012971,0.983531,1709,0.001830,10,1.000000,1780,780,-0.002628,0.245163,0.495139,0.000000,-413.119141,135.174866,0.000300
126,-5.757119,0.485027,0.012121,0.988748,1641,0.002453,10,1.000000,1694,866,0.006772,0.083397,0.288786,0.000000,-427.309814,127.442383,0.000300
127,-5.650142,0.519773,0.011850,0.993439,1642,0.003231,10,1.000000,1677,883,0.013951,0.099934,0.316123,0.000000,-412.803619,120.221695,0.000300
128,-5.587101,0.526279,0.016028,0.991582,1675,0.001142,10,1.000000,1714,846,0.016441,0.098241,0.313435,0.000000,-403.102783,114.602753,0.000300
129,-5.597012,0.510311,0.010525,0.992988,1629,0.003570,10,1.000000,1712,848,0.014508,0.109373,0.330716,0.000000,-392.565186,115.484512,0.000300
130,-5.639666,0.536073,0.010627,0.986677,1687,0.004653,10,1.000000,1710,850,0.003670,0.175785,0.419268,0.000000,-377.239471,111.988297,0.000300
131,-5.475079,0.480094,0.013388,0.988473,1565,0.005282,10,1.000000,1653,907,0.040103,0.116526,0.341359,0.000000,-397.691864,105.378235,0.000300
132,-5.731513,0.514626,0.013192,0.986366,1716,0.004052,10,1.000000,1763,797,-0.002242,0.513099,0.716477,0.007812,-366.629974,113.891266,0.000300
133,-6.033948,0.492234,0.013681,0.988503,1712,0.004965,10,1.000000,1748,812,0.024885,0.173999,0.418259,0.011719,-397.815002,99.792000,0.000300
134,-5.633693,0.517591,0.012383,0.987163,1652,0.001839,10,1.000000,1719,841,0.045105,0.165415,0.407587,0.007812,-419.194031,96.805443,0.000300
135,-5.627977,0.488020,0.013416,0.987739,1649,0.003860,10,1.000000,1700,852,0.043921,0.231776,0.481431,0.000000,-434.475220,96.613068,0.000300
136,-5.666425,0.495218,0.015344,0.992589,1689,0.002966,10,1.000000,1722,838,0.024512,0.159339,0.399173,0.000000,-421.140717,116.529312,0.000300
137,-5.628681,0.488791,0.011139,0.987128,1639,0.002497,10,1.000000,1688,871,0.027716,0.210119,0.458387,0.000000,-433.242493,118.342598,0.000300
138,-6.018369,0.497631,0.014105,0.989515,1645,0.003152,10,1.000000,1686,874,0.013215,0.144640,0.380316,0.000000,-430.422180,125.579613,0.000300
139,-5.597661,0.512624,0.011134,0.991145,1685,0.001872,10,1.000000,1749,811,0.009287,0.182213,0.426864,0.000000,-434.122742,128.214630,0.000300
140,-5.780426,0.462269,0.017689,0.988702,1601,0.003042,10,1.000000,1675,885,0.017577,0.084075,0.289956,0.000000,-433.032166,130.576782,0.000300
141,-5.588156,0.468663,0.010496,0.988080,1560,0.004013,10,1.000000,1643,917,0.029180,0.148942,0.385930,0.000000,-461.987061,114.478554,0.000300
142,-5.699322,0.503865,0.012867,0.986803,1682,0.002719,10,1.000000,1759,801,0.002254,0.169703,0.411951,0.000000,-428.287537,134.850632,0.000300
143,-5.390487,0.510478,0.018432,0.988783,1568,0.003576,10,1.000000,1590,746,0.001151,0.045758,0.213910,0.000000,-406.290253,138.196854,0.000300
144,-5.596492,0.509962,0.007991,0.982148,1648,0.002695,10,1.000000,1729,831,0.030836,0.388302,0.634844,0.031250,-419.009827,118.258034,0.000300
145,-6.257055,0.462179,0.017017,0.993487,1660,0.004174,10,1.000000,1738,822,0.034644,0.309168,0.568888,0.027344,-425.529388,101.854202,0.000300
146,-6.573415,0.462408,0.022617,0.995700,1593,0.002737,10,1.000000,1685,875,0.024162,0.435759,0.661795,0.011719,-448.156921,100.346100,0.000300
147,-5.796148,0.497603,0.012905,0.986844,1711,0.001010,10,1.000000,1770,790,0.039128,0.639803,0.819428,0.039062,-430.007812,110.014282,0.000300
148,-6.414983,0.465260,0.013567,0.992896,1695,0.003390,10,1.000000,1740,820,0.041536,1.227021,1.118365,0.160156,-456.534027,112.924622,0.000300
149,-5.625970,0.489444,0.014081,0.979691,1691,0.003346,10,1.000000,1733,827,0.024877,0.136946,0.370062,0.000000,-443.821472,122.726677,0.000300
150,-5.766308,0.507506,0.011117,0.995946,1667,0.003623,10,1.000000,1714,846,0.031768,0.123314,0.351161,0.000000,-456.083679,115.168037,0.000300
151,-5.592267,0.537997,0.015238,0.989060,1705,0.001407,10,1.000000,1763,797,0.030119,0.224056,0.473346,0.000000,-441.403656,120.781052,0.000300
152,-5.981824,0.493906,0.015089,0.987619,1682,0.003254,10,1.000000,1715,845,0.025233,0.192288,0.438507,0.000000,-446.027893,118.244057,0.000300
153,-5.568692,0.521731,0.013609,0.988370,1641,0.003939,10,1.000000,1696,864,0.021613,0.112529,0.335454,0.000000,-449.828522,114.568069,0.000300
154,-5.395578,0.538459,0.016617,0.984064,1644,0.004168,10,1.000000,1710,850,0.016660,0.079712,0.282333,0.000000,-447.994232,112.581413,0.000300
155,-5.718699,0.470024,0.014209,0.989256,1643,0.003544,10,1.000000,1695,865,0.012535,0.110359,0.332203,0.000000,-459.549225,106.602852,0.000300
156,-5.586427,0.513872,0.015861,0.987143,1647,0.003840,10,1.000000,1749,803,0.011073,0.266978,0.523370,0.010580,-448.018280,110.644417,0.000300
157,-5.513365,0.523669,0.014912,0.989333,1650,0.003914,10,1.000000,1715,845,0.002192,0.164511,0.405600,0.000000,-444.031982,120.354660,0.000300
158,-5.513831,0.512355,0.010027,0.987972,1594,0.000310,10,1.000000,1683,877,0.014317,0.088864,0.298100,0.000000,-461.997406,110.143120,0.000300
159,-5.836773,0.490555,0.012779,0.989103,1696,0.001470,10,1.000000,1728,832,-0.000930,0.247627,0.497621,0.000000,-434.218750,131.114105,0.000300
160,-5.768696,0.542854,0.012739,0.991088,1690,0.003505,10,1.000000,1744,816,0.003968,0.227083,0.477003,0.007812,-444.179382,125.667236,0.000300
161,-5.575489,0.507985,0.012859,0.988159,1631,0.002830,10,1.000000,1706,854,0.016845,0.074898,0.273676,0.000000,-460.384674,118.476089,0.000300
162,-5.676059,0.528910,0.014612,0.990389,1699,0.003850,10,1.000000,1737,823,0.018756,0.130670,0.361484,0.000000,-452.077454,124.230453,0.000300
163,-5.520219,0.523186,0.009247,0.990798,1604,0.003060,10,1.000000,1696,864,0.038223,0.168335,0.410790,0.007812,-470.656067,109.295441,0.000300
164,-5.774543,0.507074,0.016539,0.985966,1707,0.002243,10,1.000000,1737,813,-0.013149,0.234440,0.488604,0.010588,-452.140991,131.092285,0.000300
165,-5.699529,0.500884,0.012656,0.989596,1656,0.002581,10,1.000000,1729,831,0.004891,0.286542,0.535296,0.000000,-446.773743,134.681091,0.000300
166,-5.603787,0.520600,0.007711,0.990441,1622,0.003408,10,1.000000,1661,899,0.024640,0.362703,0.602340,0.003906,-455.630554,123.796928,0.000300
167,-5.564404,0.489596,0.014495,0.987186,1635,0.000634,10,1.000000,1676,884,0.004360,0.130904,0.361807,0.000000,-459.438568,128.575851,0.000300
168,-5.991265,0.473771,0.015360,0.986655,1626,0.004085,10,1.000000,1708,852,-0.000853,0.217199,0.466046,0.000000,-457.158936,134.396606,0.000300
169,-5.955339,0.488138,0.017149,0.983253,1636,0.002321,10,1.000000,1712,848,0.011852,0.222107,0.471282,0.000000,-452.145599,135.859741,0.000300
170,-5.764793,0.506901,0.013943,0.993214,1643,0.004028,10,1.000000,1698,861,0.019700,0.266340,0.516081,0.000000,-454.598083,131.712875,0.000300
171,-5.776040,0.517110,0.012495,0.988771,1720,0.002495,10,1.000000,1744,816,-0.000768,0.123790,0.351839,0.000000,-444.295593,143.665894,0.000300
