episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
79,-5.978586,0.495887,0.018108,0.991162,1748,0.013644,10,1.000000,1744,816,0.039660,0.377633,0.639217,0.031250,-429.912506,100.095337,0.000300
80,-5.625084,0.499666,0.011350,0.987927,1596,0.011709,10,1.000000,1631,929,0.051389,1.802967,1.400961,0.214844,-443.923828,104.309128,0.000300
81,-6.015142,0.512465,0.011161,0.988234,1800,0.007579,10,1.000000,1795,765,0.002485,1.752752,1.339703,0.203125,-394.063202,129.279907,0.000300
82,-6.019768,0.507471,0.015645,0.987813,1752,0.008881,10,1.000000,1750,810,0.044603,0.341446,0.599316,0.031250,-441.778473,113.534714,0.000300
83,-5.998892,0.524947,0.014588,0.989991,1762,0.006459,10,1.000000,1779,781,0.050257,0.440521,0.707812,0.039062,-467.151367,112.535011,0.000300
84,-6.019804,0.485005,0.011841,0.990878,1687,0.009237,10,1.000000,1704,856,0.040340,0.557620,0.787603,0.050781,-484.506683,109.708595,0.000300
85,-5.544331,0.512766,0.012574,0.993102,1587,0.009786,10,1.000000,1618,942,0.039395,3.371928,2.135759,0.273438,-502.686432,108.682175,0.000300
86,-5.812568,0.502473,0.010542,0.988545,1647,0.006491,10,1.000000,1704,853,-0.001055,0.754214,0.868691,0.007822,-413.378906,149.558365,0.000300
87,-5.632050,0.498497,0.014258,0.988555,1706,0.005126,10,1.000000,1701,859,0.003518,0.169570,0.412646,0.007812,-377.272766,134.061447,0.000300
88,-5.751612,0.491225,0.009135,0.984097,1691,0.006324,10,1.000000,1694,866,0.001894,0.303045,0.559797,0.023438,-370.583069,107.669304,0.000300
89,-5.601857,0.506886,0.014009,0.983860,1658,0.006884,10,1.000000,1673,887,0.018424,0.341104,0.610867,0.031250,-383.211731,88.757965,0.000300
90,-5.842426,0.500458,0.009659,0.990961,1689,0.005853,10,1.000000,1702,858,0.028347,0.372448,0.647630,0.035156,-383.698120,81.663277,0.000300
91,-5.613481,0.538373,0.016177,0.985919,1714,0.004092,10,1.000000,1753,807,0.036702,0.436695,0.700567,0.035156,-394.460754,81.342026,0.000300
92,-5.899799,0.516101,0.015013,0.993961,1721,0.004448,10,1.000000,1726,834,0.041698,0.440830,0.700409,0.035156,-407.973633,89.332909,0.000300
93,-5.778366,0.518437,0.012120,0.989441,1700,0.007628,10,1.000000,1733,827,0.030555,0.436429,0.670464,0.023438,-417.224030,100.399384,0.000300
94,-5.887483,0.483733,0.012193,0.987650,1706,0.005486,10,1.000000,1733,827,0.031709,0.349782,0.601902,0.023438,-427.892395,116.106926,0.000300
95,-5.799819,0.498203,0.011491,0.987007,1750,0.000873,10,1.000000,1761,799,0.012069,0.175529,0.418964,0.003906,-420.640533,127.274475,0.000300
96,-5.626627,0.523718,0.013346,0.989576,1678,0.006250,10,1.000000,1711,849,0.027277,0.276240,0.541588,0.023438,-423.958099,123.061226,0.000300
97,-5.776732,0.489193,0.013623,0.984185,1673,0.008033,10,1.000000,1696,864,0.012903,0.266810,0.525284,0.019531,-408.734924,115.880959,0.000300
98,-5.934150,0.519335,0.012362,0.989676,1743,0.004371,10,1.000000,1760,799,0.006570,0.210980,0.461467,0.011723,-396.892212,109.261673,0.000300
99,-5.940911,0.484478,0.012645,0.986614,1715,0.006940,10,1.000000,1728,832,0.021878,0.279982,0.544821,0.027344,-401.819397,104.768967,0.000300
100,-5.927154,0.506250,0.014703,0.989756,1594,0.007467,10,1.000000,1655,905,0.027032,0.651266,0.807146,0.007812,-419.771820,101.067924,0.000300
101,-5.812086,0.511710,0.012078,0.989480,1745,0.008902,10,1.000000,1757,803,0.002420,1.590949,1.302845,0.148438,-396.852753,114.661476,0.000300
102,-5.778454,0.522385,0.015224,0.991156,1715,0.007996,10,1.000000,1749,811,0.042853,1.047528,1.026940,0.113281,-444.289459,100.421165,0.000300
103,-5.688625,0.493661,0.010239,0.988115,1669,0.006685,10,1.000000,1704,856,0.031418,0.287201,0.545081,0.015625,-438.620544,101.102013,0.000300
104,-5.990691,0.487726,0.011547,0.992897,1689,0.002785,10,1.000000,1682,878,0.047437,0.656734,0.811103,0.015625,-439.995026,112.641541,0.000300
105,-5.901921,0.489931,0.016182,0.992743,1707,0.007008,10,1.000000,1726,834,0.016579,0.575079,0.758418,0.007812,-447.186127,128.943115,0.000300
106,-5.947468,0.506840,0.008855,0.981013,1744,0.007241,10,1.000000,1771,789,0.008653,1.293878,1.173274,0.113281,-426.355469,129.184906,0.000300
107,-5.994165,0.499854,0.008522,0.984160,1740,0.003874,10,1.000000,1756,804,0.048490,0.269523,0.519156,0.000000,-435.813385,110.716843,0.000300
108,-6.118251,0.504886,0.011148,0.987863,1764,0.006740,10,1.000000,1749,811,0.042400,0.522429,0.722985,0.007812,-471.222748,117.415901,0.000300
109,-5.593647,0.495196,0.014809,0.985542,1538,0.007537,10,1.000000,1585,974,0.033667,0.238897,0.494391,0.011723,-473.300568,116.788567,0.000300
110,-5.844236,0.510758,0.019545,0.993758,1643,0.001775,10,1.000000,1686,874,0.010344,0.163593,0.404467,0.003906,-448.674164,136.523636,0.000300
111,-6.059494,0.485645,0.017903,0.987351,1662,0.004364,10,1.000000,1655,905,0.010268,0.209432,0.457638,0.000000,-486.064545,128.131592,0.000300
112,-5.580188,0.516505,0.010309,0.981238,1680,0.007738,10,1.000000,1693,867,0.040342,0.252282,0.507249,0.015625,-459.555664,122.037369,0.000300
113,-5.789175,0.515050,0.012990,0.987804,1671,0.006580,10,1.000000,1664,896,0.043135,0.347995,0.600833,0.023438,-486.975525,110.631706,0.000300
114,-5.894646,0.481490,0.018163,0.986143,1661,0.004115,10,1.000000,1693,863,0.039921,0.196559,0.443350,0.000000,-464.595612,117.576302,0.000300
115,-6.085210,0.517344,0.012393,0.984889,1758,0.004152,10,1.000000,1762,798,0.047161,0.298910,0.546726,0.000000,-460.898041,125.167488,0.000300
116,-5.652148,0.492219,0.016430,0.994470,1601,0.004912,10,1.000000,1652,908,0.041544,1.219800,1.128969,0.128906,-490.333252,105.037552,0.000300
117,-5.714608,0.496681,0.008472,0.991948,1620,0.004400,10,1.000000,1662,898,-0.002808,0.102710,0.320484,0.000000,-426.182220,146.923676,0.000300
118,-5.698067,0.488229,0.012561,0.986187,1664,0.003713,10,1.000000,1674,886,0.041842,0.165320,0.406597,0.003906,-455.197510,121.891640,0.000300
119,-5.894668,0.494764,0.013378,0.989761,1666,0.003969,10,1.000000,1700,860,0.033666,0.139061,0.372908,0.000000,-450.117828,117.141319,0.000300
120,-5.881863,0.497731,0.012101,0.989645,1693,0.006011,10,1.000000,1715,845,0.044893,0.225900,0.476445,0.007812,-462.224792,110.421188,0.000300
121,-5.528744,0.525253,0.015716,0.984399,1637,0.002845,10,1.000000,1678,882,0.038046,1.296335,1.172240,0.144531,-475.160248,107.532257,0.000300
122,-5.783964,0.503232,0.011977,0.987550,1693,0.004305,10,1.000000,1664,709,0.000792,0.291308,0.539730,0.000000,-384.566467,160.134872,0.000300
123,-5.604223,0.506838,0.010001,0.988249,1619,0.004123,10,1.000000,1624,936,0.004162,0.505728,0.723610,0.031250,-428.492676,131.189453,0.000300
124,-5.805220,0.487388,0.011118,0.987226,1663,0.006089,10,1.000000,1706,848,0.027615,0.309117,0.562112,0.019577,-416.408630,103.039986,0.000300
125,-5.495897,0.543614,0.009785,0.987354,1642,0.007458,10,1.000000,1639,921,0.038054,0.481296,0.693755,0.000000,-419.910248,99.751526,0.000300
126,-5.696566,0.479025,0.018911,0.990360,1667,0.005105,10,1.000000,1713,847,0.003782,0.172622,0.415478,0.000000,-394.586334,120.040184,0.000300
127,-5.591728,0.527045,0.014359,0.987066,1648,0.003471,10,1.000000,1697,863,0.020702,0.123671,0.351669,0.000000,-403.240479,117.412560,0.000300
128,-5.596058,0.518458,0.010599,0.990962,1665,0.003195,10,1.000000,1663,897,0.040898,0.156770,0.398276,0.007812,-420.168030,103.483887,0.000300
129,-6.074849,0.513891,0.009933,0.987716,1778,0.005943,10,1.000000,1789,771,0.006368,0.494136,0.705865,0.019531,-404.537781,121.070732,0.000300
130,-5.706381,0.517200,0.016465,0.986875,1697,0.006659,10,1.000000,1695,865,0.043513,0.703030,0.839357,0.023438,-434.638824,110.761734,0.000300
131,-5.966506,0.501095,0.009185,0.989050,1714,0.004548,10,1.000000,1713,847,0.049656,1.858297,1.458183,0.199219,-433.377777,119.438622,0.000300
132,-5.663530,0.498803,0.016750,0.991502,1666,0.002590,10,1.000000,1685,782,0.040514,1.186504,1.101488,0.145926,-464.127472,112.513206,0.000300
133,-5.752837,0.500993,0.010219,0.987669,1635,0.004214,10,1.000000,1647,913,0.050154,0.202733,0.461363,0.015625,-475.181946,116.896683,0.000300
134,-5.794665,0.489021,0.011529,0.983245,1650,0.006188,10,1.000000,1697,863,0.011184,1.033319,1.037061,0.128906,-456.708740,135.650513,0.000300
135,-5.610321,0.534497,0.011231,0.990846,1662,0.003898,10,1.000000,1704,856,-0.003439,0.785824,0.889042,0.027344,-438.220398,142.665222,0.000300
136,-6.041351,0.501006,0.013717,0.991540,1778,0.002784,10,1.000000,1779,780,0.000059,0.546334,0.739314,0.003908,-420.857758,146.558792,0.000300
137,-6.207078,0.489213,0.012483,0.993035,1719,0.002742,10,1.000000,1720,840,0.045009,0.559524,0.786482,0.050781,-456.913574,115.672760,0.000300
138,-5.773878,0.526975,0.009122,0.989453,1699,0.005247,10,1.000000,1740,820,0.041560,0.957795,0.980701,0.070312,-483.541504,103.584778,0.000300
139,-5.915366,0.488253,0.015362,0.991188,1690,0.004223,10,1.000000,1694,866,0.041701,0.176819,0.421713,0.007812,-454.896820,121.467865,0.000300
140,-5.746363,0.498713,0.013690,0.992931,1655,0.007593,10,1.000000,1665,895,0.041345,0.521302,0.725779,0.019531,-454.172943,122.564323,0.000300
141,-5.903438,0.501347,0.014352,0.991794,1720,0.005078,10,1.000000,1724,836,0.000028,0.128287,0.358171,0.000000,-443.066803,130.409454,0.000300
142,-5.814990,0.482629,0.014637,0.983841,1651,0.002273,10,1.000000,1682,878,0.013659,0.709250,0.844092,0.031250,-436.209961,129.530731,0.000300
143,-5.870034,0.481092,0.011232,0.986886,1704,0.006836,10,1.000000,1691,869,-0.004740,0.144742,0.380449,0.000000,-439.434479,129.450928,0.000300
144,-5.920974,0.508366,0.015715,0.993759,1742,0.002097,10,1.000000,1738,822,-0.022140,0.066106,0.257110,0.000000,-430.537537,137.207108,0.000300
145,-5.777852,0.478152,0.015714,0.984975,1662,0.005317,10,1.000000,1693,867,0.004638,0.366019,0.605558,0.003906,-438.578430,127.343582,0.000300
146,-5.516139,0.522010,0.011824,0.985630,1604,0.004102,10,1.000000,1644,916,0.050372,0.478695,0.691895,0.007812,-455.503601,111.722725,0.000300
147,-6.111586,0.506817,0.016336,0.992401,1729,0.005361,10,1.000000,1747,813,0.000606,0.120205,0.346706,0.000000,-410.638977,143.997437,0.000300
148,-5.736851,0.550084,0.012721,0.987921,1723,0.006539,10,1.000000,1705,855,-0.007390,0.182943,0.427718,0.000000,-405.611237,132.048904,0.000300
149,-5.624166,0.538308,0.010500,0.988306,1686,0.001122,10,1.000000,1692,868,0.023375,0.170645,0.416249,0.015625,-402.336487,109.327194,0.000300
150,-5.694661,0.492501,0.011227,0.987037,1608,0.004202,10,1.000000,1666,894,0.020574,0.244776,0.499647,0.015625,-396.515564,106.224045,0.000300
151,-5.790353,0.484059,0.011706,0.993529,1657,0.004612,10,1.000000,1702,858,0.046993,0.133440,0.365871,0.003906,-410.818604,101.444221,0.000300
152,-5.754316,0.502276,0.016573,0.986619,1699,0.007196,10,1.000000,1684,876,-0.001296,0.129951,0.360488,0.000000,-376.402466,128.809280,0.000300
153,-5.814922,0.513848,0.008428,0.986326,1724,0.006570,10,1.000000,1737,819,0.034969,0.133265,0.366118,0.011737,-397.260468,114.431160,0.000300
154,-5.751606,0.523982,0.009073,0.981544,1663,0.003077,10,1.000000,1667,893,-0.009014,0.180536,0.424895,0.000000,-384.202362,121.258690,0.000300
155,-5.582787,0.503033,0.012477,0.990951,1594,0.003737,10,1.000000,1638,922,0.048469,0.188188,0.433908,0.003906,-424.154358,105.606834,0.000300
156,-5.801222,0.539968,0.011939,0.993190,1736,0.003664,10,1.000000,1756,804,-0.001455,0.084253,0.290264,0.000000,-398.758148,126.977661,0.000300
157,-6.299715,0.494173,0.018936,0.987768,1729,0.004838,10,1.000000,1750,810,-0.000939,0.328405,0.573067,0.000000,-387.124023,146.327103,0.000300
158,-5.906825,0.507137,0.016760,0.992172,1747,0.004309,10,1.000000,1749,811,0.000400,0.071788,0.267934,0.000000,-419.656189,126.368721,0.000300
159,-5.693846,0.537442,0.010363,0.993785,1732,0.004013,10,1.000000,1722,838,-0.005849,0.166610,0.408179,0.000000,-398.292175,137.512527,0.000300
160,-5.801231,0.516305,0.008849,0.992573,1695,0.003205,10,1.000000,1700,849,-0.014863,0.211870,0.461388,0.011769,-419.880310,118.374672,0.000300
161,-5.677450,0.522872,0.017075,0.993441,1699,0.002793,10,1.000000,1693,867,0.001347,0.099456,0.315367,0.000000,-403.290344,123.552620,0.000300
162,-5.768719,0.521156,0.016267,0.992834,1674,0.006332,10,1.000000,1682,858,0.047653,0.113713,0.338514,0.007874,-420.777374,115.969986,0.000300
163,-5.934658,0.492465,0.012353,0.988574,1722,0.004679,10,1.000000,1720,840,-0.002123,0.082008,0.286371,0.000000,-396.841003,130.570572,0.000300
164,-5.390781,0.518653,0.016856,0.988624,1606,0.005507,10,1.000000,1645,915,0.045664,0.245571,0.499317,0.015625,-420.869324,112.955032,0.000300
165,-6.407782,0.481139,0.016901,0.985321,1656,0.004343,10,1.000000,1693,867,0.013612,0.384334,0.625556,0.023438,-437.785828,111.534004,0.000300
166,-5.720683,0.485105,0.012731,0.985562,1617,0.003371,10,1.000000,1666,894,0.045918,1.125642,1.077544,0.125000,-458.949036,103.486839,0.000300
167,-5.742666,0.530350,0.012065,0.982400,1722,0.006891,10,1.000000,1786,774,-0.004440,0.216524,0.465322,0.000000,-404.761383,142.786987,0.000300
168,-5.830029,0.495360,0.013852,0.994235,1662,0.003617,10,1.000000,1656,904,-0.006856,0.402397,0.634347,0.000000,-414.166992,143.469620,0.000300
169,-6.057486,0.478540,0.014829,0.985997,1756,0.003057,10,1.000000,1731,829,-0.002657,0.068444,0.261618,0.000000,-426.530701,133.762054,0.000300
170,-6.023589,0.489381,0.011307,0.995982,1645,0.001543,10,1.000000,1665,895,0.002593,0.299712,0.547464,0.003906,-420.985504,136.482544,0.000300
171,-5.851785,0.537825,0.011801,0.991209,1743,0.002616,10,1.000000,1729,831,0.026405,0.117163,0.342659,0.007812,-433.004333,122.138206,0.000300
172,-5.677004,0.501743,0.015190,0.988284,1652,0.004357,10,1.000000,1692,868,0.003462,0.242979,0.492931,0.003906,-418.656982,126.521141,0.000300
173,-5.858954,0.483223,0.011719,0.988066,1704,0.002675,10,1.000000,1709,851,0.044572,0.276294,0.531181,0.023438,-439.887451,113.495667,0.000300
174,-6.084804,0.468932,0.011881,0.987304,1655,0.000282,10,1.000000,1681,879,0.046263,0.101428,0.318477,0.000000,-457.453369,105.982979,0.000300
