episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
35,2.031099,0.692032,0.001148,0.000794,302,0.077474,10,1.000000,1554,928,-0.072329,2.349908,1.659888,0.156250,101.598282,19.264227,0.000100
36,2.017952,0.709185,0.001156,0.000805,297,0.062813,10,1.000000,1601,940,-0.065802,3.559968,2.079637,0.210938,102.192368,21.960234,0.000100
37,2.265757,0.729067,0.001125,0.000805,297,0.065086,10,1.000000,1645,893,-0.110566,2.933089,1.783248,0.210938,106.618240,19.822973,0.000100
38,2.035135,0.710049,0.001145,0.000779,293,0.075560,10,1.000000,1559,983,-0.064235,2.844094,1.798910,0.296875,105.423737,21.321325,0.000100
39,2.177882,0.715069,0.001113,0.000799,292,0.064219,10,1.000000,1638,901,0.020451,3.027826,1.871742,0.226562,105.848953,22.364191,0.000100
40,2.428607,0.755916,0.001108,0.000796,299,0.045160,10,1.000000,1593,940,-0.146483,4.010429,2.139532,0.453125,111.679619,22.014997,0.000100
41,2.115515,0.727314,0.001134,0.000819,294,0.078199,10,1.000000,1620,924,-0.062862,2.491165,1.612264,0.156250,108.497864,20.423494,0.000100
42,1.783028,0.660322,0.001168,0.000817,299,0.067833,10,1.000000,1553,990,-0.124299,2.117432,1.625796,0.132812,101.187454,20.916389,0.000100
43,2.112183,0.724714,0.001118,0.000810,300,0.094150,10,1.000000,1563,973,-0.015429,2.479750,1.686666,0.085938,108.274391,19.403538,0.000100
44,1.857811,0.658426,0.001139,0.000811,297,0.057149,10,1.000000,1635,905,-0.044972,2.707858,1.863092,0.156250,105.431824,21.067219,0.000100
45,2.436207,0.750644,0.001126,0.000805,299,0.059248,10,1.000000,1644,901,-0.113344,4.042979,2.235076,0.304688,113.931984,24.686190,0.000100
46,2.213771,0.714027,0.001121,0.000822,297,0.080691,10,1.000000,1558,979,-0.004242,3.073631,1.983387,0.226562,110.726364,24.211245,0.000100
47,1.770963,0.669930,0.001168,0.000807,299,0.073351,10,1.000000,1617,924,-0.152623,2.256804,1.688577,0.195312,105.601540,20.606022,0.000100
48,2.108290,0.720909,0.001139,0.000789,295,0.058128,10,1.000000,1644,902,-0.038559,3.050523,1.898311,0.242188,111.249535,21.672403,0.000100
49,2.544621,0.758892,0.001098,0.000802,299,0.087656,10,1.000000,1605,932,-0.053133,3.689197,2.091718,0.343750,118.289612,22.148016,0.000100
50,1.749279,0.666621,0.001152,0.000801,302,0.070398,10,1.000000,1586,952,-0.054413,1.917720,1.702735,0.062500,107.994682,19.037052,0.000100
51,2.085979,0.701635,0.001157,0.000798,297,0.085339,10,1.000000,1635,906,-0.144744,2.296233,1.563283,0.226562,112.824844,21.214239,0.000100
52,2.022595,0.701124,0.001129,0.000813,295,0.094371,10,1.000000,1606,914,-0.082882,2.360579,1.798890,0.132812,113.393173,19.177835,0.000100
53,2.265550,0.739325,0.001106,0.000794,296,0.070222,10,1.000000,1645,893,-0.154902,2.690542,1.745180,0.164062,117.194504,20.410278,0.000100
54,2.000688,0.707614,0.001167,0.000791,298,0.104448,10,1.000000,1574,951,-0.049597,2.597358,1.894844,0.101562,114.625580,20.667309,0.000100
55,2.008494,0.704721,0.001128,0.000788,300,0.067733,10,1.000000,1625,924,0.107378,3.740417,2.371363,0.117188,115.294777,22.036312,0.000100
56,1.864180,0.673776,0.001155,0.000819,293,0.090368,10,1.000000,1579,955,-0.073114,2.466781,1.813047,0.156250,112.047928,24.449261,0.000100
57,1.829696,0.677774,0.001153,0.000822,296,0.080625,10,1.000000,1558,976,-0.186557,1.884847,1.577137,0.109375,112.813194,21.078423,0.000100
58,2.086245,0.717596,0.001121,0.000793,299,0.064617,10,1.000000,1577,956,-0.141470,2.326701,1.647879,0.140625,119.945297,20.923473,0.000100
59,2.291575,0.738102,0.001092,0.000809,296,0.078363,10,1.000000,1612,930,-0.092102,4.411482,2.395248,0.445312,123.342430,25.379082,0.000100
60,2.268519,0.714669,0.001109,0.000798,300,0.053867,10,1.000000,1603,946,-0.110240,3.722856,2.144639,0.375000,121.803329,27.862118,0.000100
61,2.422773,0.754504,0.001120,0.000808,296,0.092494,10,1.000000,1635,907,-0.171640,3.011335,1.862487,0.234375,125.079895,23.618053,0.000100
62,2.199555,0.736492,0.001114,0.000801,296,0.070720,10,1.000000,1623,917,-0.198253,3.076964,1.881359,0.117188,122.963341,24.330490,0.000100
63,2.208589,0.727157,0.001112,0.000796,297,0.101623,10,1.000000,1623,920,0.081600,3.922640,2.338194,0.242188,122.973099,27.182421,0.000100
64,2.353336,0.752790,0.001102,0.000786,296,0.070879,10,1.000000,1602,939,-0.069166,3.287330,2.140500,0.218750,126.704971,22.360092,0.000100
65,2.589019,0.766002,0.001106,0.000810,294,0.096354,10,1.000000,1626,910,-0.012680,3.697171,2.134439,0.273438,130.141708,24.411890,0.000100
66,2.345549,0.756554,0.001096,0.000821,292,0.111540,10,1.000000,1587,956,-0.067299,3.332070,2.220311,0.140625,127.574852,24.961576,0.000100
67,2.605743,0.777162,0.001089,0.000795,296,0.083700,10,1.000000,1606,926,-0.087105,4.209488,2.313170,0.304688,132.381912,25.111160,0.000100
68,2.482003,0.763319,0.001109,0.000800,288,0.105377,10,1.000000,1634,902,0.096424,3.924217,2.203005,0.390625,131.321472,27.573988,0.000100
69,2.014258,0.701220,0.001130,0.000812,297,0.080212,10,1.000000,1608,938,-0.284510,2.306633,1.657099,0.171875,124.337769,26.775663,0.000100
70,2.092789,0.716830,0.001146,0.000786,293,0.090262,10,1.000000,1669,871,-0.077572,3.270153,2.296357,0.109375,127.179611,25.745918,0.000100
71,2.215684,0.737326,0.001186,0.000768,294,0.102152,10,1.000000,1641,912,-0.023595,3.499892,2.172262,0.250000,131.448517,26.151066,0.000100
72,2.242263,0.734820,0.001140,0.000813,293,0.083720,10,1.000000,1586,954,-0.069655,3.648035,2.175486,0.351562,131.567993,27.571718,0.000100
73,1.983956,0.698698,0.001121,0.000800,301,0.091967,10,1.000000,1633,911,-0.111620,2.391143,1.926064,0.171875,126.517532,23.727152,0.000100
74,2.021860,0.708965,0.001139,0.000791,297,0.097732,10,1.000000,1644,897,-0.094808,2.114756,1.718363,0.140625,128.315643,24.984831,0.000100
75,1.887347,0.688736,0.001143,0.000794,292,0.068296,10,1.000000,1661,883,-0.039666,1.688406,1.603683,0.085938,128.138382,22.767189,0.000100
76,2.818045,0.790790,0.001097,0.000786,301,0.085125,10,1.000000,1657,884,-0.162209,4.851967,2.541599,0.343750,141.931870,29.030375,0.000100
77,2.330860,0.725202,0.001149,0.000785,300,0.087375,10,1.000000,1644,900,-0.113392,3.247732,2.094291,0.187500,137.176926,27.162344,0.000100
78,2.470875,0.745901,0.001143,0.000775,299,0.098233,10,1.000000,1668,871,-0.049366,4.347527,2.521144,0.328125,140.481277,29.393681,0.000100
79,2.075977,0.704492,0.001122,0.000791,302,0.097743,10,1.000000,1605,935,-0.170616,2.784100,2.044613,0.218750,132.266754,29.548409,0.000100
80,1.994018,0.702762,0.001127,0.000798,300,0.074550,10,1.000000,1629,910,-0.095514,2.554075,1.987541,0.148438,132.282196,24.753962,0.000100
81,2.188789,0.728718,0.001119,0.000796,304,0.092679,10,1.000000,1640,901,0.007337,3.646381,2.317452,0.179688,137.068146,27.679638,0.000100
82,2.163402,0.723137,0.001124,0.000812,304,0.082274,10,1.000000,1650,897,-0.201206,2.057352,1.560107,0.164062,137.116913,27.022976,0.000100
83,2.573739,0.766101,0.001116,0.000793,293,0.079321,10,1.000000,1653,881,-0.106263,3.017341,1.891407,0.179688,143.997208,27.533609,0.000100
84,2.733167,0.784527,0.001104,0.000786,289,0.103053,10,1.000000,1672,868,-0.108223,3.944764,2.225281,0.382812,147.805267,27.715845,0.000100
85,2.636639,0.758292,0.001094,0.000801,299,0.091172,10,1.000000,1647,892,-0.048725,3.296677,2.168406,0.242188,146.892700,26.417450,0.000100
86,2.842026,0.789573,0.001082,0.000798,295,0.093032,10,1.000000,1683,858,-0.063890,4.836216,2.507056,0.445312,151.745743,30.045212,0.000100
87,2.265732,0.741183,0.001135,0.000802,300,0.096904,10,1.000000,1627,909,-0.194827,1.962288,1.692025,0.085938,142.815948,25.454918,0.000100
88,2.207508,0.734966,0.001129,0.000797,296,0.109336,10,1.000000,1670,864,-0.093406,2.264793,1.822019,0.093750,143.442841,26.407021,0.000100
89,2.152034,0.730170,0.001137,0.000786,294,0.075682,10,1.000000,1666,874,-0.137542,2.298404,1.850695,0.140625,143.820633,27.271856,0.000100
90,2.185762,0.729030,0.001123,0.000791,297,0.077482,10,1.000000,1643,898,-0.174413,2.150775,1.876393,0.093750,144.135406,25.802244,0.000100
91,2.360355,0.748972,0.001124,0.000797,298,0.101323,10,1.000000,1691,846,-0.084748,2.944952,2.116437,0.156250,147.414886,29.283701,0.000100
92,2.649896,0.777738,0.001091,0.000788,300,0.109487,10,1.000000,1635,910,0.093878,4.547255,2.803586,0.179688,152.905945,29.607641,0.000100
93,2.410193,0.749302,0.001119,0.000806,301,0.092660,10,1.000000,1639,907,-0.153547,2.045428,1.633490,0.156250,149.594818,26.675760,0.000100
94,2.525558,0.764055,0.001093,0.000791,293,0.107830,10,1.000000,1633,907,-0.036412,3.738170,2.262515,0.281250,152.786682,32.674812,0.000100
95,2.449946,0.749318,0.001109,0.000802,295,0.122048,10,1.000000,1638,909,-0.125376,3.371285,2.304541,0.171875,151.638290,30.803478,0.000100
96,2.478803,0.755292,0.001114,0.000796,296,0.121422,10,1.000000,1650,894,0.026889,4.075932,2.554372,0.273438,153.432831,31.053766,0.000100
97,2.176693,0.723276,0.001138,0.000809,300,0.081098,10,1.000000,1634,904,-0.013337,3.021065,2.222877,0.164062,149.294708,27.481865,0.000100
98,2.699395,0.787877,0.001096,0.000798,297,0.111322,10,1.000000,1678,860,0.048358,4.342917,2.667915,0.242188,159.483978,31.471169,0.000100
99,1.570731,0.612538,0.001151,0.000824,296,0.116005,10,1.000000,1647,893,0.020751,2.650515,2.195071,0.125000,140.981461,27.175089,0.000100
100,2.051283,0.711268,0.001132,0.000805,301,0.138199,10,1.000000,1647,895,-0.102765,1.933735,1.787031,0.101562,151.174530,27.353220,0.000100
101,1.990351,0.706654,0.001124,0.000807,299,0.090123,10,1.000000,1609,934,-0.203090,1.668284,1.631207,0.085938,149.879425,28.727295,0.000100
102,2.295821,0.738354,0.001107,0.000812,296,0.088210,10,1.000000,1589,960,0.025421,4.034425,2.659254,0.226562,155.814972,31.731089,0.000100
103,2.371813,0.746644,0.001104,0.000800,302,0.110273,10,1.000000,1658,877,-0.052692,3.044194,2.240111,0.148438,157.250565,31.224432,0.000100
104,2.131359,0.720302,0.001149,0.000791,301,0.109349,10,1.000000,1637,903,-0.125135,2.070009,1.921716,0.125000,154.495590,27.748940,0.000100
105,2.495413,0.762193,0.001116,0.000786,296,0.111801,10,1.000000,1712,828,-0.171977,2.865026,1.906281,0.187500,162.703049,32.572357,0.000100
106,2.084410,0.701460,0.001147,0.000806,299,0.110724,10,1.000000,1671,860,-0.096585,2.696291,2.130333,0.148438,155.481415,32.104809,0.000100
107,1.986901,0.697672,0.001123,0.000785,293,0.148574,10,1.000000,1639,901,-0.058076,2.143466,2.102437,0.093750,156.814362,25.128992,0.000100
108,2.411768,0.757657,0.001136,0.000789,299,0.107096,10,1.000000,1655,877,-0.056346,3.286269,2.538181,0.125000,162.905853,31.273098,0.000100
109,2.400752,0.756402,0.001104,0.000786,291,0.094289,10,1.000000,1654,888,0.035367,3.454669,2.580593,0.117188,163.777313,29.150930,0.000100
110,2.393121,0.739488,0.001105,0.000807,296,0.124177,10,1.000000,1633,892,0.029270,3.503461,2.403133,0.281250,164.428986,31.750607,0.000100
111,2.471256,0.754072,0.001099,0.000807,299,0.124768,10,1.000000,1670,874,-0.021589,3.418213,2.341727,0.195312,164.751663,32.735062,0.000100
112,2.487771,0.759630,0.001108,0.000798,301,0.131563,10,1.000000,1671,858,0.004665,3.359162,2.518281,0.140625,166.429764,33.960575,0.000100
113,2.261450,0.728123,0.001112,0.000806,295,0.132556,10,1.000000,1648,895,-0.179430,1.856787,1.684147,0.101562,163.342484,29.729048,0.000100
114,2.675803,0.787306,0.001077,0.000788,301,0.139641,10,1.000000,1666,862,-0.130940,3.538668,2.465421,0.148438,171.900681,31.905970,0.000100
115,2.722864,0.781380,0.001115,0.000791,297,0.118904,10,1.000000,1669,870,-0.082684,3.359542,2.409590,0.242188,173.061966,31.790609,0.000100
116,2.385025,0.763157,0.001113,0.000804,298,0.115345,10,1.000000,1696,844,-0.102191,2.844208,2.153821,0.148438,169.632782,33.698498,0.000100
117,2.226430,0.725876,0.001087,0.000787,298,0.116832,10,1.000000,1628,899,-0.124902,2.679217,2.112240,0.210938,167.269730,33.313278,0.000100
118,2.619816,0.777908,0.001104,0.000805,301,0.150366,10,1.000000,1702,838,-0.150541,3.720245,2.602052,0.257812,173.852875,35.181618,0.000100
119,2.272464,0.740945,0.001130,0.000803,297,0.120700,10,1.000000,1700,843,-0.083702,2.725201,2.396919,0.125000,170.330200,31.600456,0.000100
120,2.040020,0.706326,0.001150,0.000800,299,0.123805,10,1.000000,1697,828,-0.057568,3.230932,2.693728,0.156250,167.343216,30.994432,0.000100
121,1.900328,0.676041,0.001184,0.000793,295,0.133112,10,1.000000,1682,859,-0.101534,2.947460,2.605200,0.101562,168.031204,34.020031,0.000100
122,2.690447,0.780149,0.001126,0.000780,300,0.147119,10,1.000000,1636,851,-0.099737,2.652362,1.846428,0.164062,178.548706,34.127460,0.000100
123,2.712716,0.777076,0.001094,0.000784,293,0.134623,10,1.000000,1728,817,-0.098983,3.101644,2.380127,0.140625,180.583282,33.522289,0.000100
124,2.631929,0.780677,0.001093,0.000800,301,0.160931,10,1.000000,1745,778,-0.139900,2.820238,2.391972,0.109375,179.913300,32.407970,0.000100
125,2.510667,0.770929,0.001093,0.000798,294,0.169606,10,1.000000,1708,835,-0.097390,2.944952,2.529334,0.101562,178.833878,33.596107,0.000100
126,2.694914,0.783903,0.001085,0.000807,292,0.140749,10,1.000000,1723,816,-0.081949,3.946369,2.895543,0.164062,182.790939,34.603405,0.000100
127,2.090404,0.716496,0.001140,0.000792,295,0.127784,10,1.000000,1745,793,-0.110852,2.737064,2.239376,0.164062,173.498871,36.239059,0.000100
128,2.819121,0.781264,0.001102,0.000790,303,0.125434,10,1.000000,1756,784,-0.073154,4.236270,2.856954,0.179688,187.280289,35.740150,0.000100
129,2.999369,0.812913,0.001082,0.000781,301,0.152327,10,1.000000,1738,800,-0.018184,4.209443,2.810485,0.203125,189.601288,36.141865,0.000100
130,2.718187,0.771101,0.001090,0.000784,296,0.164259,10,1.000000,1751,788,-0.025265,3.196209,2.442616,0.140625,185.654449,35.043621,0.000100
131,2.205036,0.730933,0.001129,0.000809,297,0.166222,10,1.000000,1714,836,-0.105725,2.254577,1.952835,0.148438,178.147186,32.920959,0.000100
132,2.566317,0.759690,0.001104,0.000788,298,0.172552,10,1.000000,1756,782,-0.089863,2.079633,1.846569,0.132812,185.533478,33.717712,0.000100
133,2.460699,0.768923,0.001120,0.000776,294,0.170555,10,1.000000,1761,777,-0.121232,2.938829,2.669803,0.117188,185.102310,33.701969,0.000100
134,2.322712,0.743491,0.001130,0.000791,295,0.204791,10,1.000000,1761,777,-0.001972,2.611601,2.426020,0.125000,182.521942,33.251122,0.000100
135,2.478014,0.751103,0.001123,0.000804,295,0.202999,10,1.000000,1756,781,-0.067698,3.113154,2.381010,0.132812,186.370743,35.408089,0.000100
136,2.253871,0.737258,0.001136,0.000785,301,0.186272,10,1.000000,1711,833,-0.047142,2.684188,2.603003,0.101562,183.491684,32.775841,0.000100
137,2.554165,0.762394,0.001125,0.000788,305,0.224488,10,1.000000,1806,742,0.047727,4.360235,3.111118,0.195312,187.130310,39.665180,0.000100
138,2.787409,0.792999,0.001113,0.000776,300,0.242062,10,1.000000,1786,748,0.000082,4.807568,3.166151,0.250000,191.865463,37.154369,0.000100
139,2.440248,0.758805,0.001107,0.000801,302,0.240809,10,1.000000,1795,745,-0.072940,2.732948,2.249870,0.109375,188.165146,34.727032,0.000100
140,2.388076,0.759038,0.001112,0.000806,295,0.228490,10,1.000000,1747,791,0.022081,3.258842,2.602933,0.164062,187.494263,34.781681,0.000100
141,2.571805,0.774249,0.001091,0.000789,299,0.207290,10,1.000000,1795,739,-0.008921,2.278277,1.946297,0.109375,191.637009,33.009777,0.000100
142,2.564052,0.774437,0.001091,0.000770,298,0.236888,10,1.000000,1840,694,-0.038511,2.872174,2.357825,0.171875,190.469849,36.407215,0.000100
143,2.594187,0.752541,0.001139,0.000792,302,0.215621,10,1.000000,1760,772,-0.105815,3.119292,2.468261,0.125000,191.594681,36.925701,0.000100
144,2.328612,0.739281,0.001101,0.000789,294,0.311242,10,1.000000,1817,715,-0.103535,1.902688,1.662323,0.109375,187.711151,34.447128,0.000100
145,2.663420,0.769324,0.001107,0.000793,305,0.268620,10,1.000000,1836,708,-0.105037,2.642529,2.429972,0.109375,193.136002,35.571304,0.000100
146,2.253731,0.739448,0.001109,0.000816,293,0.324453,10,1.000000,1740,792,0.103600,4.296845,3.320160,0.164062,187.480438,35.009495,0.000100
147,2.484804,0.762050,0.001108,0.000802,298,0.294242,10,1.000000,1830,718,-0.041752,2.953758,2.517366,0.132812,191.577805,36.778778,0.000100
148,2.430345,0.758242,0.001122,0.000779,296,0.269908,10,1.000000,1762,746,0.067408,4.012175,3.122053,0.140625,192.020737,35.683903,0.000100
149,2.789242,0.783807,0.001110,0.000773,302,0.290031,10,1.000000,1851,691,0.069178,4.923936,3.528701,0.164062,197.630630,38.178593,0.000100
150,0.211376,0.534455,0.001219,0.000843,296,0.279550,10,1.000000,1857,669,-0.024168,8.303158,3.887002,0.812500,156.237778,30.295107,0.000100
151,0.325649,0.618188,0.001210,0.000806,295,0.262619,10,1.000000,1839,694,-0.119685,5.477909,2.773220,0.585938,160.500092,28.746632,0.000100
152,0.294020,0.603485,0.001189,0.000844,304,0.274977,10,1.000000,1820,716,-0.085430,6.859622,3.193933,0.773438,158.303055,29.615948,0.000100
153,0.190309,0.591561,0.001227,0.000850,298,0.367908,10,1.000000,1765,777,-0.033991,7.610636,3.510432,0.859375,156.923416,29.380352,0.000100
154,0.302941,0.606318,0.001204,0.000826,303,0.318756,10,1.000000,1852,688,0.020475,7.168260,3.337587,0.671875,158.411087,30.153639,0.000100
155,0.291423,0.592712,0.001191,0.000858,300,0.324907,10,1.000000,1824,706,-0.036743,7.427619,3.488057,0.789062,156.624847,30.694689,0.000100
156,0.321477,0.604593,0.001215,0.000828,295,0.330321,10,1.000000,1838,695,-0.040813,6.708830,3.108198,0.757812,157.343109,29.540319,0.000100
157,0.406986,0.619840,0.001204,0.000835,296,0.400992,10,1.000000,1821,712,0.046401,7.555961,3.696344,0.585938,157.405624,31.168297,0.000100
158,0.442306,0.646453,0.001213,0.000843,303,0.401998,10,1.000000,1788,738,-0.039668,6.302588,3.365289,0.414062,157.076218,30.703995,0.000100
159,0.404898,0.629096,0.001203,0.000855,300,0.378057,10,1.000000,1820,714,0.056170,7.257342,3.489020,0.554688,154.455933,30.771309,0.000100
160,0.293105,0.596209,0.001248,0.000842,296,0.368270,10,1.000000,1859,678,0.087628,8.008747,3.691906,0.679688,151.794907,29.069151,0.000100
161,0.492037,0.637019,0.001203,0.000829,304,0.320930,10,1.000000,1902,632,0.009857,6.219384,3.290634,0.421875,153.975647,28.494921,0.000100
162,0.560809,0.673130,0.001185,0.000845,298,0.317910,10,1.000000,1841,695,0.107427,6.978685,3.747761,0.343750,153.637680,28.762049,0.000100
163,0.311976,0.581519,0.001207,0.000834,294,0.356286,10,1.000000,1822,715,0.018401,7.196260,3.542889,0.617188,146.984039,28.505129,0.000100
164,0.434545,0.637266,0.001201,0.000845,306,0.380654,10,1.000000,1808,728,0.077915,6.725122,3.545818,0.351562,147.246384,26.916836,0.000100
165,0.338880,0.590367,0.001200,0.000822,295,0.359062,10,1.000000,1911,622,-0.077847,5.442352,2.863176,0.460938,143.629623,28.734623,0.000100
166,0.463443,0.640368,0.001199,0.000842,307,0.339281,10,1.000000,1887,647,-0.028684,5.253043,2.775324,0.468750,143.627716,28.089027,0.000100
167,0.691658,0.690515,0.001168,0.000828,296,0.384845,10,1.000000,1858,677,-0.001325,4.768428,2.830555,0.195312,144.615295,28.601133,0.000100
168,0.547811,0.640888,0.001184,0.000827,295,0.336937,10,1.000000,1850,671,-0.001520,4.957416,2.976582,0.164062,141.117996,24.810280,0.000100
169,0.383470,0.578737,0.001211,0.000842,305,0.355248,10,1.000000,1891,649,-0.038798,4.962519,2.604919,0.320312,134.368591,28.007856,0.000100
170,0.350064,0.607153,0.001185,0.000829,297,0.365971,10,1.000000,1833,702,0.045887,5.865743,3.133933,0.265625,132.612030,24.731865,0.000100
171,0.581847,0.672464,0.001180,0.000836,305,0.444650,10,1.000000,1883,647,-0.111482,3.013910,2.100258,0.070312,133.655075,25.588947,0.000100
172,0.701970,0.706402,0.001163,0.000831,293,0.399833,10,1.000000,1901,631,-0.016428,3.539747,2.585065,0.125000,133.541641,25.829193,0.000100
173,0.520022,0.633898,0.001205,0.000838,301,0.342505,10,1.000000,1890,647,0.016870,5.003081,3.014206,0.171875,127.178947,25.869778,0.000100
174,0.207897,0.565226,0.001202,0.000855,304,0.425685,10,1.000000,1825,707,-0.036446,4.811369,2.616791,0.179688,120.018166,22.962488,0.000100
175,0.447532,0.626475,0.001214,0.000831,300,0.424687,10,1.000000,1832,704,0.037086,4.415633,2.681401,0.203125,120.684776,23.141596,0.000100
176,0.429521,0.624988,0.001200,0.000834,293,0.416911,10,1.000000,1868,658,0.083092,4.522291,2.722819,0.164062,118.065643,22.556196,0.000100
177,0.349377,0.604024,0.001197,0.000828,304,0.358666,10,1.000000,1849,671,-0.031581,3.919322,2.371350,0.250000,114.648849,21.890167,0.000100
178,0.296534,0.605783,0.001204,0.000838,297,0.381949,10,1.000000,1878,662,0.044525,3.914813,2.285599,0.179688,111.892372,20.890701,0.000100
179,0.306059,0.584085,0.001200,0.000838,300,0.416614,10,1.000000,1855,667,0.022163,4.142212,2.436829,0.179688,108.309128,21.643314,0.000100
