episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
25,6.427815,0.980505,0.009257,0.630740,2357,0.080792,10,1.000000,2265,295,-0.160286,0.003877,0.062267,0.000000,386.102936,156.150879,0.000115
26,6.391431,0.977745,0.009683,0.582915,2171,0.001165,10,1.000000,2347,180,-0.119052,0.010251,0.101249,0.000000,446.679413,136.106873,0.000138
27,6.414319,0.980382,0.009140,0.661998,2429,0.051363,10,1.000000,2341,219,-0.165899,0.034665,0.186185,0.000000,369.921814,195.986893,0.000124
28,6.440189,0.980488,0.009155,0.615599,2278,0.005487,10,1.000000,2396,158,0.133293,0.007579,0.087057,0.000000,404.991974,168.213455,0.000149
29,6.412652,0.980380,0.008969,0.666863,2365,0.045431,10,1.000000,2353,206,0.034101,0.009280,0.096333,0.000000,355.442993,185.073349,0.000134
30,6.408127,0.980215,0.009143,0.683984,2480,0.049967,10,1.000000,2327,232,0.085983,0.008405,0.091680,0.000000,332.114136,183.218826,0.000121
31,6.419815,0.980295,0.009060,0.652576,2358,0.079761,10,1.000000,2353,200,0.043474,0.055611,0.235820,0.000000,365.724182,156.800110,0.000109
32,6.412223,0.979660,0.009523,0.625179,2372,0.053407,10,1.000000,2380,179,0.021784,0.077011,0.277509,0.000000,390.244537,151.447876,0.000100
33,6.423031,0.980053,0.009124,0.636377,2355,0.045822,10,1.000000,2341,219,-0.077137,0.008278,0.090986,0.000000,400.880920,146.529297,0.000100
34,6.428547,0.980654,0.009754,0.618785,2299,0.000562,10,1.000000,2337,223,0.059245,0.012138,0.110173,0.000000,427.145508,140.209930,0.000120
35,6.419220,0.980487,0.008936,0.662455,2400,0.010806,10,1.000000,2341,215,-0.106957,0.019343,0.139079,0.000000,380.390747,175.804382,0.000132
36,6.401286,0.979558,0.009259,0.658962,2390,0.083207,10,1.000000,2343,216,-0.191449,0.033000,0.181659,0.000000,362.121887,181.152344,0.000119
37,6.408822,0.979439,0.008896,0.650624,2474,0.048182,10,1.000000,2390,170,0.139861,0.017489,0.132245,0.000000,375.045685,170.548477,0.000107
38,6.410404,0.979902,0.009373,0.625843,2195,0.009667,10,1.000000,2355,203,-0.057261,0.016044,0.126664,0.000000,414.919678,139.658234,0.000118
39,6.256731,0.977252,0.009479,0.648300,2356,0.057487,10,1.000000,2370,190,-0.050003,0.023173,0.152227,0.000000,387.979340,172.160950,0.000106
40,6.409431,0.980384,0.008996,0.666268,2459,0.057132,10,1.000000,2404,156,-0.013172,0.015079,0.122795,0.000000,375.098785,178.078537,0.000100
41,6.390857,0.978445,0.008986,0.649173,2409,0.046928,10,1.000000,2411,149,-0.089122,0.013083,0.114383,0.000000,405.014496,165.049255,0.000100
42,6.421495,0.979961,0.008929,0.640011,2280,0.002490,10,1.000000,2356,117,-0.289506,0.005058,0.071118,0.000000,443.616516,142.636917,0.000120
43,6.411850,0.980498,0.008920,0.676495,2446,0.055625,10,1.000000,2428,131,-0.002447,0.024262,0.155762,0.000000,413.467468,164.377823,0.000108
44,6.407529,0.980716,0.009220,0.682260,2382,0.005408,10,1.000000,2439,121,0.086646,0.006515,0.080718,0.000000,425.174713,157.286682,0.000130
45,6.416384,0.980210,0.008779,0.666457,2336,0.000637,10,1.000000,2397,163,0.117976,0.008834,0.093992,0.000000,437.381927,151.828613,0.000156
46,6.412126,0.980262,0.008720,0.664217,2403,0.048205,10,1.000000,2396,162,-0.050849,0.007332,0.085625,0.000000,372.202820,194.012177,0.000140
47,6.453719,0.976072,0.011307,0.317505,1318,0.053489,10,1.000000,2275,269,-0.001253,0.023888,0.154558,0.000000,540.266296,109.010086,0.000126
48,6.455466,0.979922,0.009607,0.521211,1937,0.056184,10,1.000000,2432,122,0.014382,0.019072,0.138101,0.000000,330.623352,261.965851,0.000113
49,6.417432,0.979220,0.009639,0.558922,2022,0.077373,10,1.000000,2435,123,0.068540,0.016449,0.128253,0.000000,331.036957,219.132217,0.000102
50,6.468550,0.979220,0.009859,0.468269,1728,0.012201,10,1.000000,2377,178,-0.221373,0.006051,0.077789,0.000000,434.456635,166.868942,0.000112
51,6.467217,0.980615,0.009458,0.531907,1985,0.059275,10,1.000000,2421,135,-0.129218,0.012786,0.113073,0.000000,401.514069,193.813690,0.000101
52,6.449264,0.980234,0.009384,0.553790,1942,0.079447,10,1.000000,2430,126,-0.054345,0.016542,0.128618,0.000000,390.216064,170.848404,0.000100
53,6.448651,0.980097,0.009335,0.551399,2014,0.047702,10,1.000000,2401,155,-0.159416,0.062805,0.250609,0.000000,363.391937,189.646988,0.000100
54,6.441769,0.980127,0.009425,0.567918,1982,0.022035,10,1.000000,2398,160,-0.021127,0.005115,0.071516,0.000000,362.556488,162.742294,0.000110
55,6.443637,0.980341,0.009130,0.582900,2105,0.074151,10,1.000000,2440,116,0.065715,0.020547,0.143342,0.000000,366.057526,165.793808,0.000100
56,6.448411,0.980190,0.009637,0.556107,1952,0.045051,10,1.000000,2437,119,-0.127424,0.008114,0.090076,0.000000,386.938141,141.390793,0.000100
57,6.449639,0.980370,0.009694,0.539869,1986,0.049789,10,1.000000,2411,148,-0.055117,0.107414,0.327742,0.000000,375.847839,171.697784,0.000100
58,6.423635,0.978960,0.009611,0.553770,2032,0.051539,10,1.000000,2417,141,0.090228,0.003992,0.063184,0.000000,375.630768,171.844299,0.000100
59,6.445292,0.979309,0.009558,0.512601,1942,0.172170,10,1.000000,2410,147,0.055164,0.010454,0.102247,0.000000,399.182434,163.430664,0.000100
60,6.415013,0.975148,0.010714,0.347729,910,0.002850,10,1.000000,2194,363,-0.194229,0.016068,0.126759,0.000000,495.270325,99.176163,0.000120
61,6.433475,0.976551,0.010931,0.361320,819,0.007051,10,1.000000,2153,407,-0.207951,0.102697,0.320464,0.000000,517.143982,97.974762,0.000144
62,6.439567,0.977519,0.010261,0.418501,1031,0.045856,10,1.000000,2225,334,0.051175,0.070178,0.264912,0.000000,252.942337,216.945312,0.000130
63,6.459724,0.978466,0.011246,0.361681,756,0.053720,10,1.000000,2155,405,0.052141,0.665224,0.900192,0.039062,415.788727,116.113258,0.000117
64,6.369643,0.974383,0.011243,0.331100,737,0.047237,10,1.000000,2085,475,-0.072333,0.329478,0.595504,0.023438,455.986877,112.143356,0.000105
65,6.214756,0.967754,0.011611,0.316563,690,0.052886,10,1.000000,2030,529,-0.049890,0.779641,0.892279,0.039062,477.315521,98.228157,0.000100
66,6.114278,0.963155,0.012255,0.294570,548,0.048798,10,1.000000,1938,620,0.008115,1.417149,1.455627,0.093750,501.902466,94.378090,0.000100
67,4.961702,0.932337,0.013610,0.282422,513,0.065636,10,1.000000,1913,646,0.117455,1.865028,1.672495,0.117188,479.787842,93.220947,0.000100
68,5.310114,0.940497,0.013546,0.278171,485,0.016198,10,1.000000,1926,634,-0.102486,0.739087,0.982598,0.054688,473.980865,89.341957,0.000110
69,4.739400,0.926659,0.013787,0.284266,521,0.095522,10,1.000000,1880,680,0.173509,1.095970,1.060666,0.078125,373.906494,123.950050,0.000100
70,4.847747,0.930000,0.013380,0.262415,491,0.058286,10,1.000000,1761,799,-0.030234,1.342691,1.331927,0.085938,376.200562,82.213585,0.000100
71,4.839468,0.922370,0.014506,0.261610,501,0.069496,10,1.000000,1873,687,-0.042455,1.199324,1.220107,0.062500,369.516174,80.906242,0.000100
72,4.607219,0.913718,0.014557,0.277554,484,0.048058,10,1.000000,1776,784,-0.016155,0.584809,0.785857,0.031250,356.273010,80.709846,0.000100
73,4.646266,0.917509,0.015094,0.256085,507,0.004672,10,1.000000,1817,743,-0.050115,0.170898,0.413524,0.007812,330.924255,71.248207,0.000120
74,4.151439,0.886069,0.014748,0.251087,457,0.069065,10,1.000000,1802,758,0.097383,0.542772,0.777924,0.031250,296.274323,66.660500,0.000108
75,4.316022,0.899888,0.014695,0.257550,428,0.055654,10,1.000000,1773,787,0.058656,0.616157,0.833154,0.062500,287.605560,61.679081,0.000100
76,4.191486,0.898109,0.014694,0.260541,505,0.050792,10,1.000000,1803,757,-0.155842,0.052620,0.229391,0.000000,284.796692,60.818096,0.000100
77,3.847518,0.872658,0.015810,0.247186,408,0.061438,10,1.000000,1707,853,-0.030309,0.651161,0.860116,0.046875,257.342560,70.856178,0.000100
78,4.090334,0.882427,0.016266,0.249573,464,0.056165,10,1.000000,1668,892,-0.065165,0.410452,0.653382,0.031250,261.205139,56.797234,0.000100
79,3.909334,0.878178,0.015467,0.233111,437,0.048685,10,1.000000,1617,943,-0.043317,0.476136,0.721366,0.046875,256.178619,54.867626,0.000100
80,3.623646,0.851255,0.016141,0.234490,436,0.056336,10,1.000000,1668,892,-0.043341,0.471440,0.701537,0.031250,253.084030,57.432682,0.000100
81,4.375596,0.904403,0.014808,0.258394,460,0.063570,10,1.000000,1727,833,-0.181740,0.414323,0.685963,0.039062,251.886520,54.195339,0.000100
82,3.798674,0.861005,0.015593,0.246920,420,0.047358,10,1.000000,1792,768,-0.146154,0.461852,0.702712,0.031250,260.635223,60.196751,0.000100
83,3.637434,0.853016,0.016051,0.254640,479,0.057092,10,1.000000,1718,842,-0.069888,0.328994,0.575309,0.015625,263.397766,55.895557,0.000100
84,4.286519,0.899289,0.014320,0.256580,494,0.054836,10,1.000000,1695,863,0.000517,0.486994,0.722935,0.031250,260.350372,57.540390,0.000100
85,3.781686,0.863279,0.015745,0.244299,411,0.052975,10,1.000000,1605,955,-0.023868,0.467064,0.706253,0.023438,256.024719,57.430782,0.000100
86,4.214081,0.890795,0.014373,0.249571,411,0.047490,10,1.000000,1828,732,-0.034027,0.503914,0.740295,0.046875,260.355560,59.470634,0.000100
87,4.232984,0.882810,0.014799,0.259203,474,0.047979,10,1.000000,1798,762,-0.112563,0.408925,0.655189,0.046875,269.124939,60.254150,0.000100
88,3.588509,0.835366,0.016266,0.236116,354,0.057313,10,1.000000,1628,930,-0.019311,0.425586,0.654888,0.031250,268.051300,62.132656,0.000100
89,3.654381,0.854539,0.016066,0.244867,360,0.052038,10,1.000000,1764,796,-0.130360,0.415862,0.663795,0.039062,263.422363,61.943279,0.000100
90,3.969374,0.873965,0.014744,0.254653,443,0.046436,10,1.000000,1637,923,-0.034778,0.307895,0.566514,0.023438,269.589722,61.942516,0.000100
91,4.587801,0.914272,0.014898,0.258411,422,0.048055,10,1.000000,1770,790,-0.087615,0.392413,0.644832,0.039062,274.561737,65.765518,0.000100
92,4.867254,0.925356,0.014176,0.254969,506,0.045668,10,1.000000,1872,688,-0.099864,0.269203,0.526971,0.015625,288.608063,66.534195,0.000100
93,4.725508,0.918542,0.013822,0.292487,506,0.073555,10,1.000000,1799,753,0.015143,0.447717,0.699201,0.039062,328.414917,70.898796,0.000100
94,4.424901,0.903047,0.013600,0.304550,505,0.051088,10,1.000000,1796,764,-0.068911,0.425794,0.662094,0.031250,308.819153,84.373581,0.000100
95,4.709197,0.919261,0.013858,0.273231,459,0.049126,10,1.000000,1755,805,-0.074715,0.380416,0.646792,0.023438,303.471680,76.092598,0.000100
96,5.106093,0.936662,0.013341,0.306550,547,0.061325,10,1.000000,1781,779,-0.058859,0.430403,0.694541,0.039062,316.175385,84.696053,0.000100
97,4.088093,0.880449,0.015300,0.287209,401,0.058337,10,1.000000,1799,758,0.045446,0.354060,0.611457,0.023438,297.126526,90.889656,0.000100
98,4.853537,0.930464,0.012864,0.319489,563,0.059986,10,1.000000,1944,616,-0.013503,0.491682,0.728668,0.039062,319.686646,80.663658,0.000100
99,4.990297,0.935487,0.012886,0.320762,492,0.059885,10,1.000000,1840,720,-0.078889,0.388670,0.637286,0.046875,320.992676,83.558601,0.000100
100,4.187813,0.893364,0.013900,0.287795,559,0.045454,10,1.000000,1906,654,-0.095602,0.361081,0.632419,0.023438,302.632141,86.442101,0.000100
101,4.674024,0.916863,0.014432,0.260144,380,0.054079,10,1.000000,1927,632,-0.036098,0.332865,0.582369,0.015625,294.038269,87.910797,0.000100
102,4.761824,0.924325,0.013628,0.318861,619,0.061785,10,1.000000,1915,645,-0.091394,0.408959,0.657584,0.031250,314.912689,77.448143,0.000100
103,5.173960,0.941777,0.012594,0.303475,493,0.046587,10,1.000000,2034,526,-0.068576,0.531021,0.758161,0.054688,328.394470,87.939842,0.000100
104,4.309425,0.899401,0.014487,0.301385,451,0.049367,10,1.000000,1909,651,-0.115635,0.242203,0.500553,0.023438,304.722229,95.587646,0.000100
105,4.406632,0.903658,0.013537,0.296429,527,0.098607,10,1.000000,1891,669,0.200652,0.396365,0.636902,0.023438,305.525818,98.414658,0.000100
106,4.671825,0.912117,0.012977,0.322078,487,0.046514,10,1.000000,1740,820,-0.090948,0.272618,0.524427,0.015625,320.979553,110.340912,0.000100
107,4.958554,0.933176,0.013132,0.311537,517,0.081352,10,1.000000,1953,607,-0.124445,0.257159,0.519210,0.031250,311.190582,90.777756,0.000100
108,5.843900,0.959229,0.011641,0.370451,599,0.054413,10,1.000000,2055,505,0.024035,0.534493,0.756469,0.039062,378.927704,92.719444,0.000100
109,6.074110,0.966351,0.011497,0.417180,832,0.050133,10,1.000000,2136,424,-0.155540,0.617149,0.848219,0.046875,414.830658,91.397667,0.000100
110,5.940414,0.960425,0.011258,0.390450,641,0.065967,10,1.000000,2101,459,0.082930,0.456849,0.694039,0.046875,398.030090,100.255898,0.000100
111,6.168738,0.966959,0.010662,0.411826,762,0.060100,10,1.000000,2102,458,0.169397,0.801006,0.995326,0.070312,423.841461,94.815170,0.000100
112,6.143100,0.967133,0.011126,0.396128,758,0.047713,10,1.000000,2169,385,-0.013429,0.907286,1.082556,0.070312,421.982971,94.923492,0.000100
113,6.246523,0.970675,0.010551,0.427416,825,0.047498,10,1.000000,2242,318,0.004795,0.757633,0.969528,0.054688,440.524017,96.205002,0.000100
114,6.294283,0.973520,0.010157,0.502474,1030,0.045170,10,1.000000,2273,287,-0.165915,0.631198,0.831980,0.031250,509.946381,97.804657,0.000100
115,6.274046,0.973285,0.010340,0.473156,922,0.055075,10,1.000000,2260,300,-0.045647,0.197188,0.447610,0.023438,493.611145,108.938705,0.000100
116,6.242866,0.970288,0.010436,0.454640,854,0.009842,10,1.000000,2235,325,-0.034361,0.167596,0.409570,0.007812,455.680267,110.849403,0.000110
117,6.288282,0.975028,0.010516,0.501762,884,0.113047,10,1.000000,2196,364,-0.034145,0.085839,0.292982,0.000000,450.025330,144.845520,0.000100
118,6.143113,0.968772,0.010199,0.493106,905,0.059584,10,1.000000,2200,360,0.004551,0.528173,0.747129,0.023438,476.379822,134.623337,0.000100
119,6.313744,0.973680,0.009545,0.490916,1028,0.059171,10,1.000000,2305,255,-0.004661,0.867378,1.030199,0.046875,487.961487,120.315941,0.000100
120,6.421614,0.978944,0.010053,0.480538,899,0.047818,10,1.000000,2313,247,-0.034503,0.272536,0.524938,0.015625,451.993652,124.054222,0.000100
121,6.234064,0.971964,0.010447,0.466201,759,0.063553,10,1.000000,2205,355,-0.100898,0.396443,0.632417,0.007812,393.123871,151.895477,0.000100
122,6.377589,0.977602,0.010436,0.497256,790,0.062808,10,1.000000,2253,307,-0.023140,0.039628,0.199067,0.000000,419.113464,154.529709,0.000100
123,6.410399,0.979561,0.009782,0.540495,1128,0.056905,10,1.000000,2324,236,-0.056116,0.561207,0.802806,0.039062,470.323975,110.953743,0.000100
124,6.352648,0.976733,0.009507,0.566299,1094,0.062390,10,1.000000,2337,223,-0.072201,0.442518,0.670990,0.015625,469.801605,118.923195,0.000100
125,6.365939,0.977150,0.009859,0.566552,1162,0.047773,10,1.000000,2299,261,-0.066777,0.525689,0.785358,0.039062,452.653625,126.829445,0.000100
126,6.335772,0.975892,0.009476,0.562702,1176,0.068932,10,1.000000,2340,218,-0.076873,0.323173,0.572124,0.015625,452.900421,133.944824,0.000100
127,6.254986,0.973127,0.010281,0.547801,1021,0.047854,10,1.000000,2318,239,-0.096820,0.086160,0.293531,0.000000,409.338928,156.474121,0.000100
128,6.333372,0.976194,0.009763,0.563964,1199,0.057490,10,1.000000,2337,223,0.057106,0.395378,0.628791,0.000000,451.960846,124.077065,0.000100
129,6.309145,0.973920,0.009986,0.503491,905,0.047522,10,1.000000,2254,306,0.118314,0.107980,0.328604,0.000000,325.704407,177.883469,0.000100
130,5.664325,0.959237,0.011201,0.508154,768,0.047832,10,1.000000,2201,359,0.102050,0.187380,0.432875,0.000000,312.422424,161.547256,0.000100
131,6.163276,0.968690,0.010390,0.460426,751,0.057532,10,1.000000,2203,357,-0.198646,0.162891,0.403600,0.007812,311.253357,149.920532,0.000100
132,6.184570,0.968795,0.010818,0.431533,752,0.105545,10,1.000000,2134,426,-0.034287,0.369960,0.608244,0.000000,316.958862,130.979706,0.000100
133,6.302317,0.973256,0.010021,0.462889,859,0.066009,10,1.000000,2206,354,-0.061285,0.235783,0.489828,0.015625,345.046295,130.426605,0.000100
134,6.149899,0.968990,0.010537,0.487543,853,0.052693,10,1.000000,2186,374,0.031097,0.629740,0.825106,0.054688,366.316711,122.564812,0.000100
135,6.044503,0.965465,0.010877,0.487621,781,0.060467,10,1.000000,2084,476,-0.155611,0.136163,0.369002,0.000000,380.718201,109.645897,0.000100
136,6.170011,0.971544,0.010188,0.527369,863,0.047919,10,1.000000,2196,364,0.056080,0.136531,0.369501,0.000000,441.430573,115.495529,0.000100
137,6.307501,0.975132,0.010022,0.535055,973,0.056572,10,1.000000,2229,331,-0.051682,0.084212,0.290194,0.000000,500.844238,109.659737,0.000100
138,6.409098,0.979549,0.009230,0.581811,1233,0.057358,10,1.000000,2289,271,-0.004687,0.731338,0.991672,0.054688,546.181152,104.900749,0.000100
139,6.410783,0.979433,0.009090,0.613335,1390,0.046201,10,1.000000,2307,252,-0.113430,0.279330,0.529969,0.015625,586.575378,112.278046,0.000100
140,6.417843,0.979929,0.009743,0.589966,1255,0.013861,10,1.000000,2269,291,-0.140154,0.074244,0.272477,0.000000,525.249878,132.114197,0.000110
141,6.404298,0.979760,0.009112,0.617515,1452,0.047094,10,1.000000,2338,222,-0.013751,0.272562,0.525664,0.023438,570.688599,119.387596,0.000100
142,6.419536,0.980311,0.009040,0.637024,1640,0.004992,10,1.000000,2301,259,-0.008359,0.402697,0.686401,0.039062,586.740784,110.767990,0.000120
143,6.421235,0.980282,0.009184,0.618195,1556,0.003356,10,1.000000,2254,306,-0.056377,0.136951,0.370070,0.000000,603.960144,114.998550,0.000144
144,6.434160,0.980596,0.009032,0.604612,1420,0.046191,10,1.000000,2282,278,-0.092693,0.439531,0.663881,0.007812,454.021393,207.611542,0.000130
145,6.422777,0.980201,0.009254,0.605526,1466,0.045731,10,1.000000,2289,271,-0.156836,0.353830,0.594836,0.000000,459.624207,174.700623,0.000117
146,6.421098,0.980555,0.009621,0.606391,1397,0.051032,10,1.000000,2238,322,-0.181838,0.168917,0.410995,0.000000,448.402588,162.357864,0.000105
147,6.251131,0.974952,0.009529,0.573693,1350,0.049861,10,1.000000,2240,320,-0.053844,0.210010,0.458268,0.000000,404.430786,172.857452,0.000100
148,6.453627,0.980277,0.009773,0.505481,1084,0.007395,10,1.000000,2232,328,-0.039054,0.096520,0.310677,0.000000,451.531555,125.199226,0.000120
149,6.439462,0.979449,0.009856,0.512096,1075,0.007865,10,1.000000,2219,341,-0.158129,0.171562,0.414484,0.007812,454.471375,112.881340,0.000144
150,-9.878253,0.970049,0.011082,0.522142,961,0.050421,10,1.000000,2199,361,-0.010295,0.057415,0.239614,0.000000,168.352570,155.286560,0.000130
151,-14.876969,0.975271,0.010494,0.597554,1217,0.053889,10,1.000000,2190,370,-0.075352,12.915485,4.389594,0.914062,-62.792213,168.090225,0.000117
152,-12.488468,0.975721,0.010848,0.562927,1149,0.013019,10,1.000000,2191,369,-0.060023,0.059344,0.243606,0.000000,-70.627586,180.051544,0.000128
153,-12.105861,0.978342,0.010701,0.562042,1185,0.015656,10,1.000000,2188,372,-0.027777,0.132652,0.364996,0.007812,-263.893707,194.546707,0.000141
154,-13.231215,0.976601,0.010577,0.579728,1149,0.005467,10,1.000000,2150,410,-0.058820,0.532627,0.752648,0.031250,-425.993256,219.665817,0.000169
155,-12.060438,0.976947,0.010964,0.572103,1103,0.055399,10,1.000000,2173,387,-0.050636,0.626013,0.818992,0.031250,-572.555298,211.392014,0.000152
156,-7.721473,0.971897,0.010953,0.491856,914,0.006830,10,1.000000,2116,439,-0.071671,0.145309,0.381194,0.000000,-599.744934,191.804214,0.000183
157,-6.682121,0.963922,0.011804,0.478876,797,0.007286,10,1.000000,2047,513,0.002669,0.126177,0.355215,0.000000,-592.941650,194.723328,0.000219
158,-6.143434,0.964090,0.011717,0.472687,866,0.010027,10,1.000000,2053,507,0.063683,0.424678,0.654605,0.015625,-474.111481,133.148575,0.000241
159,-5.332289,0.953581,0.012262,0.452897,761,0.010164,10,1.000000,1971,589,0.002441,0.267804,0.517498,0.000000,-381.265930,202.759308,0.000266
160,-4.808635,0.943800,0.012944,0.440252,625,0.007554,10,1.000000,1938,622,-0.030199,0.067344,0.259508,0.000000,-341.506042,221.812500,0.000300
161,-6.107334,0.944671,0.012266,0.463924,721,0.049025,10,1.000000,2035,525,0.035966,0.079222,0.281464,0.000000,-421.135590,197.300735,0.000270
162,-3.692683,0.947873,0.012729,0.409975,671,0.045208,10,1.000000,1915,645,-0.104108,0.027754,0.166595,0.000000,-248.501511,236.644638,0.000243
163,-5.056550,0.947490,0.012912,0.447889,674,0.051864,10,1.000000,2007,553,-0.044718,0.010555,0.102736,0.000000,-297.244537,172.120041,0.000219
164,-5.445356,0.945958,0.013025,0.447980,603,0.048588,10,1.000000,1860,699,-0.084677,0.019271,0.138820,0.000000,-335.004272,211.964172,0.000197
165,-7.514621,0.964090,0.011492,0.486999,829,0.008097,10,1.000000,2066,494,-0.123051,0.118734,0.344578,0.000000,-514.559875,148.870865,0.000236
166,-9.275461,0.962500,0.011611,0.525929,852,0.006193,10,1.000000,2093,467,-0.030389,0.036533,0.191137,0.000000,-623.571899,191.643295,0.000283
167,-8.929429,0.975985,0.011361,0.518378,898,0.005181,10,1.000000,2144,416,-0.050191,0.319260,0.569879,0.007812,-688.615601,205.771530,0.000300
168,-10.296283,0.959864,0.011264,0.533566,859,0.046305,10,1.000000,2115,445,-0.049175,0.093904,0.306437,0.000000,-747.832275,228.091461,0.000270
169,-8.810016,0.965201,0.012156,0.514314,864,0.050990,10,1.000000,2073,487,0.086813,0.034165,0.184839,0.000000,-783.707764,246.140640,0.000243
170,-12.004528,0.969719,0.010734,0.550632,999,0.048685,10,1.000000,2129,431,0.013064,1.477555,1.505023,0.101562,-911.704712,262.315277,0.000219
171,-7.126637,0.947443,0.012205,0.484007,720,0.010284,10,1.000000,1993,567,-0.090578,0.095443,0.308939,0.000000,-465.061859,332.282837,0.000241
172,-11.151198,0.972906,0.010726,0.529725,964,0.010930,10,1.000000,2130,430,-0.099495,0.086218,0.293628,0.000000,-694.018494,230.519211,0.000265
173,-14.376241,0.966662,0.010894,0.592368,977,0.006212,10,1.000000,2193,367,-0.069689,0.203152,0.450724,0.000000,-808.161499,266.348999,0.000300
174,-17.228366,0.975436,0.010640,0.627705,1152,0.005797,10,1.000000,2197,363,-0.026963,0.238036,0.488828,0.007812,-1014.652527,288.974548,0.000300
175,-22.339622,0.979375,0.010389,0.676353,1478,0.009394,10,1.000000,2211,349,0.034351,0.380292,0.642951,0.031250,-1276.391235,390.818878,0.000300
176,-17.177565,0.978270,0.010418,0.628296,1243,0.045209,10,1.000000,2165,395,-0.009196,0.996709,1.068898,0.078125,-1156.751709,430.750824,0.000270
177,-26.366281,0.979202,0.010344,0.714778,1740,0.003538,10,1.000000,2246,292,-0.040061,0.751698,1.096900,0.056604,-1564.963501,464.401154,0.000300
